observed_at	repo	pr	draft	title	url	author	head_repo	head_is_fork	head_ref	head_sha	base_ref	base_sha	default_branch	default_sha	rollup_commit_sha	check_count	checkrun_count	statuscontext_count	contexts_has_next	status_counts	conclusion_counts	required_like	app_ids	failed_checks	pending_checks	skipped_checks	nonblocking_checks	review_evidence	candidate_association	classification	failure_names	infra_failure_names	feature_failure_names	incomplete_flags
2026-09-19T16:52:43Z	tailrocks/velnor	948	true	C1 prep: bastion host-setup provisioner (authoring only, do not execute)	https://github.com/tailrocks/velnor/pull/948	donbeave	tailrocks/velnor	false	c1/bastion-host-setup	ab82b08746ec312558981f8461a32a1e3350d802	main	c2883fb3b1545127e89f290d853dd286e1ce805c	main	abe9ad82a2d4d01b706bbc6122ab6ccb150faad9	ab82b08746ec312558981f8461a32a1e3350d802	76	76	0	false	COMPLETED=76	FAILURE=7,SKIPPED=49,SUCCESS=20	DCO=COMPLETED/SUCCESS||Policy=COMPLETED/SUCCESS||ci-required=COMPLETED/FAILURE	DCO-2#974774||GitHub Actions#15368	check:Bun · Bun package (velnor) · velnor — bun-velnor / velnor=COMPLETED/FAILURE|https://github.com/tailrocks/velnor/actions/runs/35336794375/job/105573429386|GitHub Actions#15368|35336794375;;check:Docker · Docker · velnor — docker / velnor · trusted=COMPLETED/FAILURE|https://github.com/tailrocks/velnor/actions/runs/35336794375/job/105573429445|GitHub Actions#15368|35336794375;;check:Documentation · Documentation · velnor — docs / velnor=COMPLETED/FAILURE|https://github.com/tailrocks/velnor/actions/runs/35336794375/job/105573429463|GitHub Actions#15368|35336794375;;check:OpenTofu · OpenTofu · velnor — opentofu / velnor=COMPLETED/FAILURE|https://github.com/tailrocks/velnor/actions/runs/35336794375/job/105573430076|GitHub Actions#15368|35336794375;;check:Control / Prepare Cargo / prepare-cargo=COMPLETED/FAILURE|https://github.com/tailrocks/velnor/actions/runs/35336794375/job/105573430206|GitHub Actions#15368|35336794375;;check:ci-required=COMPLETED/FAILURE|https://github.com/tailrocks/velnor/actions/runs/35336794375/job/105575827029|GitHub Actions#15368|35336794375;;check:Control / Required=COMPLETED/FAILURE|https://github.com/tailrocks/velnor/actions/runs/35336794375/job/105575846470|GitHub Actions#15368|35336794375		check:Bun · Bun package (velnor) · github-hosted — bun-velnor / velnor=COMPLETED/SKIPPED|https://github.com/tailrocks/velnor/actions/runs/35336794375/job/105573430786|GitHub Actions#15368|35336794375;;check:Bun · Bun package (velnor) · velnor — bun-velnor / GitHub · hosted=COMPLETED/SKIPPED|https://github.com/tailrocks/velnor/actions/runs/35336794375/job/105573431609|GitHub Actions#15368|35336794375;;check:Docker · Docker · github-hosted — docker / velnor · trusted=COMPLETED/SKIPPED|https://github.com/tailrocks/velnor/actions/runs/35336794375/job/105573430673|GitHub Actions#15368|35336794375;;check:Docker · Docker · velnor — docker / GitHub · hosted=COMPLETED/SKIPPED|https://github.com/tailrocks/velnor/actions/runs/35336794375/job/105573430201|GitHub Actions#15368|35336794375;;check:Documentation · Documentation · github-hosted — docs / velnor=COMPLETED/SKIPPED|https://github.com/tailrocks/velnor/actions/runs/35336794375/job/105573430781|GitHub Actions#15368|35336794375;;check:Documentation · Documentation · velnor — docs / GitHub · hosted=COMPLETED/SKIPPED|https://github.com/tailrocks/velnor/actions/runs/35336794375/job/105573431526|GitHub Actions#15368|35336794375;;check:OpenTofu · OpenTofu · github-hosted — opentofu / velnor=COMPLETED/SKIPPED|https://github.com/tailrocks/velnor/actions/runs/35336794375/job/105573431175|GitHub Actions#15368|35336794375;;check:OpenTofu · OpenTofu · velnor — opentofu / GitHub · hosted=COMPLETED/SKIPPED|https://github.com/tailrocks/velnor/actions/runs/35336794375/job/105573431594|GitHub Actions#15368|35336794375;;check:Control / Prepare Cargo / GitHub · hosted=COMPLETED/SKIPPED|https://github.com/tailrocks/velnor/actions/runs/35336794375/job/105573431453|GitHub Actions#15368|35336794375;;check:Control / Prepare Cargo / velnor=COMPLETED/SKIPPED|https://github.com/tailrocks/velnor/actions/runs/35336794375/job/105573431332|GitHub Actions#15368|35336794375;;check:Rust · Rust dependency policy · github-hosted — rust-policy / prepare-cargo=COMPLETED/SKIPPED|https://github.com/tailrocks/velnor/actions/runs/35336794375/job/105573431260|GitHub Actions#15368|35336794375;;check:Rust · Rust dependency policy · github-hosted — rust-policy / velnor=COMPLETED/SKIPPED|https://github.com/tailrocks/velnor/actions/runs/35336794375/job/105573431217|GitHub Actions#15368|35336794375;;check:Rust · unit-collector · github-hosted — rust-unit-collector / prepare-cargo=COMPLETED/SKIPPED|https://github.com/tailrocks/velnor/actions/runs/35336794375/job/105573431807|GitHub Actions#15368|35336794375;;check:Rust · unit-collector · github-hosted — rust-unit-collector / velnor=COMPLETED/SKIPPED|https://github.com/tailrocks/velnor/actions/runs/35336794375/job/105573431962|GitHub Actions#15368|35336794375;;check:Rust · velnor-bench · github-hosted — rust-velnor-bench / prepare-cargo=COMPLETED/SKIPPED|https://github.com/tailrocks/velnor/actions/runs/35336794375/job/105573431520|GitHub Actions#15368|35336794375;;check:Rust · velnor-bench · github-hosted — rust-velnor-bench / velnor=COMPLETED/SKIPPED|https://github.com/tailrocks/velnor/actions/runs/35336794375/job/105573431571|GitHub Actions#15368|35336794375;;check:Rust · velnor-client · github-hosted — rust-velnor-client / prepare-cargo=COMPLETED/SKIPPED|https://github.com/tailrocks/velnor/actions/runs/35336794375/job/105573430659|GitHub Actions#15368|35336794375;;check:Rust · velnor-client · github-hosted — rust-velnor-client / velnor=COMPLETED/SKIPPED|https://github.com/tailrocks/velnor/actions/runs/35336794375/job/105573431379|GitHub Actions#15368|35336794375;;check:Rust · velnor-control · github-hosted — rust-velnor-control / prepare-cargo=COMPLETED/SKIPPED|https://github.com/tailrocks/velnor/actions/runs/35336794375/job/105573431572|GitHub Actions#15368|35336794375;;check:Rust · velnor-control · github-hosted — rust-velnor-control / velnor=COMPLETED/SKIPPED|https://github.com/tailrocks/velnor/actions/runs/35336794375/job/105573431044|GitHub Actions#15368|35336794375;;check:Rust · velnor-model · github-hosted — rust-velnor-model / prepare-cargo=COMPLETED/SKIPPED|https://github.com/tailrocks/velnor/actions/runs/35336794375/job/105573431081|GitHub Actions#15368|35336794375;;check:Rust · velnor-model · github-hosted — rust-velnor-model / velnor=COMPLETED/SKIPPED|https://github.com/tailrocks/velnor/actions/runs/35336794375/job/105573431559|GitHub Actions#15368|35336794375;;check:Rust · velnor-render · github-hosted — rust-velnor-render / prepare-cargo=COMPLETED/SKIPPED|https://github.com/tailrocks/velnor/actions/runs/35336794375/job/105573430879|GitHub Actions#15368|35336794375;;check:Rust · velnor-render · github-hosted — rust-velnor-render / velnor=COMPLETED/SKIPPED|https://github.com/tailrocks/velnor/actions/runs/35336794375/job/105573430595|GitHub Actions#15368|35336794375;;check:Rust · velnor-runner · github-hosted — rust-velnor-runner / prepare-cargo=COMPLETED/SKIPPED|https://github.com/tailrocks/velnor/actions/runs/35336794375/job/105573431474|GitHub Actions#15368|35336794375;;check:Rust · velnor-runner · github-hosted — rust-velnor-runner / velnor=COMPLETED/SKIPPED|https://github.com/tailrocks/velnor/actions/runs/35336794375/job/105573431391|GitHub Actions#15368|35336794375;;check:Rust · velnor-tools · github-hosted — rust-velnor-tools / prepare-cargo=COMPLETED/SKIPPED|https://github.com/tailrocks/velnor/actions/runs/35336794375/job/105573431389|GitHub Actions#15368|35336794375;;check:Rust · velnor-tools · github-hosted — rust-velnor-tools / velnor=COMPLETED/SKIPPED|https://github.com/tailrocks/velnor/actions/runs/35336794375/job/105573430762|GitHub Actions#15368|35336794375;;check:Rust · velnor-workflow · github-hosted — rust-velnor-workflow / prepare-cargo=COMPLETED/SKIPPED|https://github.com/tailrocks/velnor/actions/runs/35336794375/job/105573431308|GitHub Actions#15368|35336794375;;check:Rust · velnor-workflow · github-hosted — rust-velnor-workflow / velnor=COMPLETED/SKIPPED|https://github.com/tailrocks/velnor/actions/runs/35336794375/job/105573431180|GitHub Actions#15368|35336794375;;check:Rust · velnor-workflow-contract · github-hosted — rust-velnor-workflow-contract / prepare-cargo=COMPLETED/SKIPPED|https://github.com/tailrocks/velnor/actions/runs/35336794375/job/105573431546|GitHub Actions#15368|35336794375;;check:Rust · velnor-workflow-contract · github-hosted — rust-velnor-workflow-contract / velnor=COMPLETED/SKIPPED|https://github.com/tailrocks/velnor/actions/runs/35336794375/job/105573431050|GitHub Actions#15368|35336794375;;check:Rust · velnorctl · github-hosted — rust-velnorctl / prepare-cargo=COMPLETED/SKIPPED|https://github.com/tailrocks/velnor/actions/runs/35336794375/job/105573431139|GitHub Actions#15368|35336794375;;check:Rust · velnorctl · github-hosted — rust-velnorctl / velnor=COMPLETED/SKIPPED|https://github.com/tailrocks/velnor/actions/runs/35336794375/job/105573430572|GitHub Actions#15368|35336794375;;check:Rust · Rust production topology · github-hosted — rust-production-topology / prepare-cargo=COMPLETED/SKIPPED|https://github.com/tailrocks/velnor/actions/runs/35336794375/job/105573431257|GitHub Actions#15368|35336794375;;check:Rust · Rust production topology · github-hosted — rust-production-topology / velnor=COMPLETED/SKIPPED|https://github.com/tailrocks/velnor/actions/runs/35336794375/job/105573432174|GitHub Actions#15368|35336794375;;check:Rust · Rust dependency policy · velnor — rust-policy=COMPLETED/SKIPPED|https://github.com/tailrocks/velnor/actions/runs/35336794375/job/105573497691|GitHub Actions#15368|35336794375;;check:Rust · unit-collector · velnor — rust-unit-collector=COMPLETED/SKIPPED|https://github.com/tailrocks/velnor/actions/runs/35336794375/job/105573497235|GitHub Actions#15368|35336794375;;check:Rust · velnor-model · velnor — rust-velnor-model=COMPLETED/SKIPPED|https://github.com/tailrocks/velnor/actions/runs/35336794375/job/105573496968|GitHub Actions#15368|35336794375;;check:Rust · velnor-workflow-contract · velnor — rust-velnor-workflow-contract=COMPLETED/SKIPPED|https://github.com/tailrocks/velnor/actions/runs/35336794375/job/105573497320|GitHub Actions#15368|35336794375;;check:Rust · Rust production topology · velnor — rust-production-topology=COMPLETED/SKIPPED|https://github.com/tailrocks/velnor/actions/runs/35336794375/job/105573497616|GitHub Actions#15368|35336794375;;check:Rust · velnor-client · velnor — rust-velnor-client=COMPLETED/SKIPPED|https://github.com/tailrocks/velnor/actions/runs/35336794375/job/105573497233|GitHub Actions#15368|35336794375;;check:Rust · velnor-control · velnor — rust-velnor-control=COMPLETED/SKIPPED|https://github.com/tailrocks/velnor/actions/runs/35336794375/job/105573497027|GitHub Actions#15368|35336794375;;check:Rust · velnor-render · velnor — rust-velnor-render=COMPLETED/SKIPPED|https://github.com/tailrocks/velnor/actions/runs/35336794375/job/105573497916|GitHub Actions#15368|35336794375;;check:Rust · velnor-tools · velnor — rust-velnor-tools=COMPLETED/SKIPPED|https://github.com/tailrocks/velnor/actions/runs/35336794375/job/105573498285|GitHub Actions#15368|35336794375;;check:Rust · velnor-runner · velnor — rust-velnor-runner=COMPLETED/SKIPPED|https://github.com/tailrocks/velnor/actions/runs/35336794375/job/105573498421|GitHub Actions#15368|35336794375;;check:Rust · velnor-bench · velnor — rust-velnor-bench=COMPLETED/SKIPPED|https://github.com/tailrocks/velnor/actions/runs/35336794375/job/105573497963|GitHub Actions#15368|35336794375;;check:Rust · velnor-workflow · velnor — rust-velnor-workflow=COMPLETED/SKIPPED|https://github.com/tailrocks/velnor/actions/runs/35336794375/job/105573497989|GitHub Actions#15368|35336794375;;check:Rust · velnorctl · velnor — rust-velnorctl=COMPLETED/SKIPPED|https://github.com/tailrocks/velnor/actions/runs/35336794375/job/105573498303|GitHub Actions#15368|35336794375			ab82b08746ec312558981f8461a32a1e3350d802@ab82b08746ec312558981f8461a32a1e3350d802:same	mixed-failure-candidate	Bun · Bun package (velnor) · velnor — bun-velnor / velnor||Control / Prepare Cargo / prepare-cargo||Control / Required||Docker · Docker · velnor — docker / velnor · trusted||Documentation · Documentation · velnor — docs / velnor||OpenTofu · OpenTofu · velnor — opentofu / velnor||ci-required	Control / Prepare Cargo / prepare-cargo||ci-required	Bun · Bun package (velnor) · velnor — bun-velnor / velnor||Control / Required||Docker · Docker · velnor — docker / velnor · trusted||Documentation · Documentation · velnor — docs / velnor||OpenTofu · OpenTofu · velnor — opentofu / velnor	skipped
2026-09-19T16:52:43Z	tailrocks/velnor	952	false	fix(workflow): restore the Docker seed and fetch the D19 pin in release legs	https://github.com/tailrocks/velnor/pull/952	donbeave	tailrocks/velnor	false	fix/release-leg-seed-pin-fetch	a5c1c0bd5c92c4c52d58ccb21042b1b2c0b08637	main	3123f8ae63a1fe98fe1d4dc86fb25b212defcd59	main	abe9ad82a2d4d01b706bbc6122ab6ccb150faad9	a5c1c0bd5c92c4c52d58ccb21042b1b2c0b08637	76	76	0	false	COMPLETED=76	FAILURE=7,SKIPPED=49,SUCCESS=20	DCO=COMPLETED/SUCCESS||Policy=COMPLETED/SUCCESS||ci-required=COMPLETED/FAILURE	DCO-2#974774||GitHub Actions#15368	check:Bun · Bun package (velnor) · velnor — bun-velnor / velnor=COMPLETED/FAILURE|https://github.com/tailrocks/velnor/actions/runs/35338047632/job/105577423895|GitHub Actions#15368|35338047632;;check:Docker · Docker · velnor — docker / velnor · trusted=COMPLETED/FAILURE|https://github.com/tailrocks/velnor/actions/runs/35338047632/job/105577424041|GitHub Actions#15368|35338047632;;check:Documentation · Documentation · velnor — docs / velnor=COMPLETED/FAILURE|https://github.com/tailrocks/velnor/actions/runs/35338047632/job/105577424140|GitHub Actions#15368|35338047632;;check:OpenTofu · OpenTofu · velnor — opentofu / velnor=COMPLETED/FAILURE|https://github.com/tailrocks/velnor/actions/runs/35338047632/job/105577424307|GitHub Actions#15368|35338047632;;check:Control / Prepare Cargo / prepare-cargo=COMPLETED/FAILURE|https://github.com/tailrocks/velnor/actions/runs/35338047632/job/105577423662|GitHub Actions#15368|35338047632;;check:ci-required=COMPLETED/FAILURE|https://github.com/tailrocks/velnor/actions/runs/35338047632/job/105579570881|GitHub Actions#15368|35338047632;;check:Control / Required=COMPLETED/FAILURE|https://github.com/tailrocks/velnor/actions/runs/35338047632/job/105579600383|GitHub Actions#15368|35338047632		check:Bun · Bun package (velnor) · github-hosted — bun-velnor / velnor=COMPLETED/SKIPPED|https://github.com/tailrocks/velnor/actions/runs/35338047632/job/105577424375|GitHub Actions#15368|35338047632;;check:Bun · Bun package (velnor) · velnor — bun-velnor / GitHub · hosted=COMPLETED/SKIPPED|https://github.com/tailrocks/velnor/actions/runs/35338047632/job/105577424541|GitHub Actions#15368|35338047632;;check:Docker · Docker · github-hosted — docker / velnor · trusted=COMPLETED/SKIPPED|https://github.com/tailrocks/velnor/actions/runs/35338047632/job/105577424496|GitHub Actions#15368|35338047632;;check:Docker · Docker · velnor — docker / GitHub · hosted=COMPLETED/SKIPPED|https://github.com/tailrocks/velnor/actions/runs/35338047632/job/105577424991|GitHub Actions#15368|35338047632;;check:Documentation · Documentation · github-hosted — docs / velnor=COMPLETED/SKIPPED|https://github.com/tailrocks/velnor/actions/runs/35338047632/job/105577424364|GitHub Actions#15368|35338047632;;check:Documentation · Documentation · velnor — docs / GitHub · hosted=COMPLETED/SKIPPED|https://github.com/tailrocks/velnor/actions/runs/35338047632/job/105577424907|GitHub Actions#15368|35338047632;;check:OpenTofu · OpenTofu · github-hosted — opentofu / velnor=COMPLETED/SKIPPED|https://github.com/tailrocks/velnor/actions/runs/35338047632/job/105577425747|GitHub Actions#15368|35338047632;;check:OpenTofu · OpenTofu · velnor — opentofu / GitHub · hosted=COMPLETED/SKIPPED|https://github.com/tailrocks/velnor/actions/runs/35338047632/job/105577425313|GitHub Actions#15368|35338047632;;check:Control / Prepare Cargo / GitHub · hosted=COMPLETED/SKIPPED|https://github.com/tailrocks/velnor/actions/runs/35338047632/job/105577424851|GitHub Actions#15368|35338047632;;check:Control / Prepare Cargo / velnor=COMPLETED/SKIPPED|https://github.com/tailrocks/velnor/actions/runs/35338047632/job/105577424230|GitHub Actions#15368|35338047632;;check:Rust · Rust dependency policy · github-hosted — rust-policy / prepare-cargo=COMPLETED/SKIPPED|https://github.com/tailrocks/velnor/actions/runs/35338047632/job/105577425153|GitHub Actions#15368|35338047632;;check:Rust · Rust dependency policy · github-hosted — rust-policy / velnor=COMPLETED/SKIPPED|https://github.com/tailrocks/velnor/actions/runs/35338047632/job/105577425538|GitHub Actions#15368|35338047632;;check:Rust · unit-collector · github-hosted — rust-unit-collector / prepare-cargo=COMPLETED/SKIPPED|https://github.com/tailrocks/velnor/actions/runs/35338047632/job/105577425525|GitHub Actions#15368|35338047632;;check:Rust · unit-collector · github-hosted — rust-unit-collector / velnor=COMPLETED/SKIPPED|https://github.com/tailrocks/velnor/actions/runs/35338047632/job/105577425710|GitHub Actions#15368|35338047632;;check:Rust · velnor-bench · github-hosted — rust-velnor-bench / prepare-cargo=COMPLETED/SKIPPED|https://github.com/tailrocks/velnor/actions/runs/35338047632/job/105577425032|GitHub Actions#15368|35338047632;;check:Rust · velnor-bench · github-hosted — rust-velnor-bench / velnor=COMPLETED/SKIPPED|https://github.com/tailrocks/velnor/actions/runs/35338047632/job/105577424697|GitHub Actions#15368|35338047632;;check:Rust · velnor-client · github-hosted — rust-velnor-client / prepare-cargo=COMPLETED/SKIPPED|https://github.com/tailrocks/velnor/actions/runs/35338047632/job/105577425580|GitHub Actions#15368|35338047632;;check:Rust · velnor-client · github-hosted — rust-velnor-client / velnor=COMPLETED/SKIPPED|https://github.com/tailrocks/velnor/actions/runs/35338047632/job/105577425264|GitHub Actions#15368|35338047632;;check:Rust · velnor-control · github-hosted — rust-velnor-control / prepare-cargo=COMPLETED/SKIPPED|https://github.com/tailrocks/velnor/actions/runs/35338047632/job/105577425368|GitHub Actions#15368|35338047632;;check:Rust · velnor-control · github-hosted — rust-velnor-control / velnor=COMPLETED/SKIPPED|https://github.com/tailrocks/velnor/actions/runs/35338047632/job/105577425527|GitHub Actions#15368|35338047632;;check:Rust · velnor-model · github-hosted — rust-velnor-model / prepare-cargo=COMPLETED/SKIPPED|https://github.com/tailrocks/velnor/actions/runs/35338047632/job/105577424711|GitHub Actions#15368|35338047632;;check:Rust · velnor-model · github-hosted — rust-velnor-model / velnor=COMPLETED/SKIPPED|https://github.com/tailrocks/velnor/actions/runs/35338047632/job/105577424921|GitHub Actions#15368|35338047632;;check:Rust · velnor-render · github-hosted — rust-velnor-render / prepare-cargo=COMPLETED/SKIPPED|https://github.com/tailrocks/velnor/actions/runs/35338047632/job/105577425641|GitHub Actions#15368|35338047632;;check:Rust · velnor-render · github-hosted — rust-velnor-render / velnor=COMPLETED/SKIPPED|https://github.com/tailrocks/velnor/actions/runs/35338047632/job/105577425254|GitHub Actions#15368|35338047632;;check:Rust · velnor-runner · github-hosted — rust-velnor-runner / prepare-cargo=COMPLETED/SKIPPED|https://github.com/tailrocks/velnor/actions/runs/35338047632/job/105577425181|GitHub Actions#15368|35338047632;;check:Rust · velnor-runner · github-hosted — rust-velnor-runner / velnor=COMPLETED/SKIPPED|https://github.com/tailrocks/velnor/actions/runs/35338047632/job/105577425089|GitHub Actions#15368|35338047632;;check:Rust · velnor-tools · github-hosted — rust-velnor-tools / prepare-cargo=COMPLETED/SKIPPED|https://github.com/tailrocks/velnor/actions/runs/35338047632/job/105577425168|GitHub Actions#15368|35338047632;;check:Rust · velnor-tools · github-hosted — rust-velnor-tools / velnor=COMPLETED/SKIPPED|https://github.com/tailrocks/velnor/actions/runs/35338047632/job/105577424996|GitHub Actions#15368|35338047632;;check:Rust · velnor-workflow · github-hosted — rust-velnor-workflow / prepare-cargo=COMPLETED/SKIPPED|https://github.com/tailrocks/velnor/actions/runs/35338047632/job/105577425529|GitHub Actions#15368|35338047632;;check:Rust · velnor-workflow · github-hosted — rust-velnor-workflow / velnor=COMPLETED/SKIPPED|https://github.com/tailrocks/velnor/actions/runs/35338047632/job/105577425465|GitHub Actions#15368|35338047632;;check:Rust · velnor-workflow-contract · github-hosted — rust-velnor-workflow-contract / prepare-cargo=COMPLETED/SKIPPED|https://github.com/tailrocks/velnor/actions/runs/35338047632/job/105577425210|GitHub Actions#15368|35338047632;;check:Rust · velnor-workflow-contract · github-hosted — rust-velnor-workflow-contract / velnor=COMPLETED/SKIPPED|https://github.com/tailrocks/velnor/actions/runs/35338047632/job/105577425366|GitHub Actions#15368|35338047632;;check:Rust · velnorctl · github-hosted — rust-velnorctl / prepare-cargo=COMPLETED/SKIPPED|https://github.com/tailrocks/velnor/actions/runs/35338047632/job/105577425442|GitHub Actions#15368|35338047632;;check:Rust · velnorctl · github-hosted — rust-velnorctl / velnor=COMPLETED/SKIPPED|https://github.com/tailrocks/velnor/actions/runs/35338047632/job/105577425072|GitHub Actions#15368|35338047632;;check:Rust · Rust production topology · github-hosted — rust-production-topology / prepare-cargo=COMPLETED/SKIPPED|https://github.com/tailrocks/velnor/actions/runs/35338047632/job/105577425378|GitHub Actions#15368|35338047632;;check:Rust · Rust production topology · github-hosted — rust-production-topology / velnor=COMPLETED/SKIPPED|https://github.com/tailrocks/velnor/actions/runs/35338047632/job/105577425773|GitHub Actions#15368|35338047632;;check:Rust · Rust dependency policy · velnor — rust-policy=COMPLETED/SKIPPED|https://github.com/tailrocks/velnor/actions/runs/35338047632/job/105577448106|GitHub Actions#15368|35338047632;;check:Rust · unit-collector · velnor — rust-unit-collector=COMPLETED/SKIPPED|https://github.com/tailrocks/velnor/actions/runs/35338047632/job/105577448678|GitHub Actions#15368|35338047632;;check:Rust · velnor-model · velnor — rust-velnor-model=COMPLETED/SKIPPED|https://github.com/tailrocks/velnor/actions/runs/35338047632/job/105577448138|GitHub Actions#15368|35338047632;;check:Rust · velnor-workflow-contract · velnor — rust-velnor-workflow-contract=COMPLETED/SKIPPED|https://github.com/tailrocks/velnor/actions/runs/35338047632/job/105577449021|GitHub Actions#15368|35338047632;;check:Rust · Rust production topology · velnor — rust-production-topology=COMPLETED/SKIPPED|https://github.com/tailrocks/velnor/actions/runs/35338047632/job/105577448592|GitHub Actions#15368|35338047632;;check:Rust · velnor-client · velnor — rust-velnor-client=COMPLETED/SKIPPED|https://github.com/tailrocks/velnor/actions/runs/35338047632/job/105577449109|GitHub Actions#15368|35338047632;;check:Rust · velnor-control · velnor — rust-velnor-control=COMPLETED/SKIPPED|https://github.com/tailrocks/velnor/actions/runs/35338047632/job/105577448983|GitHub Actions#15368|35338047632;;check:Rust · velnor-render · velnor — rust-velnor-render=COMPLETED/SKIPPED|https://github.com/tailrocks/velnor/actions/runs/35338047632/job/105577449195|GitHub Actions#15368|35338047632;;check:Rust · velnor-tools · velnor — rust-velnor-tools=COMPLETED/SKIPPED|https://github.com/tailrocks/velnor/actions/runs/35338047632/job/105577449905|GitHub Actions#15368|35338047632;;check:Rust · velnor-runner · velnor — rust-velnor-runner=COMPLETED/SKIPPED|https://github.com/tailrocks/velnor/actions/runs/35338047632/job/105577449895|GitHub Actions#15368|35338047632;;check:Rust · velnor-bench · velnor — rust-velnor-bench=COMPLETED/SKIPPED|https://github.com/tailrocks/velnor/actions/runs/35338047632/job/105577450368|GitHub Actions#15368|35338047632;;check:Rust · velnor-workflow · velnor — rust-velnor-workflow=COMPLETED/SKIPPED|https://github.com/tailrocks/velnor/actions/runs/35338047632/job/105577450453|GitHub Actions#15368|35338047632;;check:Rust · velnorctl · velnor — rust-velnorctl=COMPLETED/SKIPPED|https://github.com/tailrocks/velnor/actions/runs/35338047632/job/105577450765|GitHub Actions#15368|35338047632			a5c1c0bd5c92c4c52d58ccb21042b1b2c0b08637@a5c1c0bd5c92c4c52d58ccb21042b1b2c0b08637:same	mixed-failure-candidate	Bun · Bun package (velnor) · velnor — bun-velnor / velnor||Control / Prepare Cargo / prepare-cargo||Control / Required||Docker · Docker · velnor — docker / velnor · trusted||Documentation · Documentation · velnor — docs / velnor||OpenTofu · OpenTofu · velnor — opentofu / velnor||ci-required	Control / Prepare Cargo / prepare-cargo||ci-required	Bun · Bun package (velnor) · velnor — bun-velnor / velnor||Control / Required||Docker · Docker · velnor — docker / velnor · trusted||Documentation · Documentation · velnor — docs / velnor||OpenTofu · OpenTofu · velnor — opentofu / velnor	skipped
2026-09-19T16:52:43Z	tailrocks/velnor	953	false	feat(workflow): typed schema-2 desktop release jobs and MBX v1.3.1	https://github.com/tailrocks/velnor/pull/953	donbeave	tailrocks/velnor	false	codex/s2-desktop-task-release	db77f0b5a5f43b5250fda6e7bb341b21a7d36b83	main	abe9ad82a2d4d01b706bbc6122ab6ccb150faad9	main	abe9ad82a2d4d01b706bbc6122ab6ccb150faad9	db77f0b5a5f43b5250fda6e7bb341b21a7d36b83	2	2	0	false	COMPLETED=1,IN_PROGRESS=1	=1,SUCCESS=1	DCO=COMPLETED/SUCCESS||Policy=IN_PROGRESS/	DCO-2#974774||GitHub Actions#15368		check:Policy=IN_PROGRESS/|https://github.com/tailrocks/velnor/actions/runs/35456011915/job/105931273795|GitHub Actions#15368|35456011915			COMMENTED:chatgpt-codex-connector=1	db77f0b5a5f43b5250fda6e7bb341b21a7d36b83@db77f0b5a5f43b5250fda6e7bb341b21a7d36b83:same	pending				pending
