"record_type","run_id","run_number","run_attempt","event","workflow_name","workflow_id","workflow_path","run_status","run_conclusion","run_terminal","head_branch","ref_name","head_sha","source_sha","source_sha_basis","observed_pull_request_head_sha","merge_sha","merge_ref","merge_sha_basis","referenced_workflows_json","referenced_workflow_evidence_issues_json","run_created_at","run_started_at","run_updated_at","run_api_completed_at","jobs_expected","jobs_observed","jobs_complete","malformed_job_entries","attempt_match","executed_timing_complete","attempt_freshness_state","completion_state","all_jobs_completed_at","run_lifetime_ms","run_lifetime_state","attempt_wall_ms","fresh_attempt_wall_ms","execution_sum_ms","execution_partial_sum_ms","fresh_execution_partial_sum_ms","stale_execution_partial_sum_ms","fresh_execution_unknown_jobs","stale_execution_unknown_jobs","fresh_executed_jobs","stale_executed_jobs","freshness_unknown_jobs","execution_unknown_jobs","execution_unobserved_jobs","skipped_jobs","pre_start_ms","pre_start_state","max_job_duration_ms","max_job_name","critical_path_ms","critical_path_state","required_gate_completed_at","required_gate_state","job_id","job_attempt","job_name","job_status","job_conclusion","runner_name","runner_group_name","runner_id","job_started_at","job_completed_at","job_duration_ms","job_duration_state","job_freshness_state","step_count","timed_step_count","steps_json"
"job","35506628393","1180","1","pull_request","CI / PR · pull_request · 968/merge","347892207",".github/workflows/ci-pr.yml","completed","failure","true","codex/ci-performance-campaign","unknown","3a7da4304c7ed9b899d65611a68bc51254e15ad9","unknown","unknown.pull_request_source_not_proven","3a7da4304c7ed9b899d65611a68bc51254e15ad9","unknown","unknown","unknown","[{""path"":""tailrocks/velnor/.github/workflows/ci-unit-docs.yml@219ae9162538788e583cb22f9303b9a4ab0d9a6e"",""sha"":""219ae9162538788e583cb22f9303b9a4ab0d9a6e"",""ref"":""refs/pull/968/merge""},{""path"":""tailrocks/velnor/.github/workflows/ci-unit-opentofu.yml@219ae9162538788e583cb22f9303b9a4ab0d9a6e"",""sha"":""219ae9162538788e583cb22f9303b9a4ab0d9a6e"",""ref"":""refs/pull/968/merge""},{""path"":""tailrocks/velnor/.github/workflows/ci-unit-docker.yml@219ae9162538788e583cb22f9303b9a4ab0d9a6e"",""sha"":""219ae9162538788e583cb22f9303b9a4ab0d9a6e"",""ref"":""refs/pull/968/merge""},{""path"":""tailrocks/velnor/.github/workflows/ci-unit-rust.yml@219ae9162538788e583cb22f9303b9a4ab0d9a6e"",""sha"":""219ae9162538788e583cb22f9303b9a4ab0d9a6e"",""ref"":""refs/pull/968/merge""},{""path"":""tailrocks/velnor/.github/workflows/ci-unit-bun.yml@219ae9162538788e583cb22f9303b9a4ab0d9a6e"",""sha"":""219ae9162538788e583cb22f9303b9a4ab0d9a6e"",""ref"":""refs/pull/968/merge""}]","[]","2026-09-20T11:00:37Z","2026-09-20T11:00:37Z","2026-09-20T11:10:14Z","unknown","68","68","true","0","true","true","complete_fresh","verified","2026-09-20T11:10:14Z","577000","observed_initial_attempt","577000","577000","1368000","1368000","1368000","unknown","0","0","20","0","0","0","0","48","0","unclassified","546000","Rust · velnor-runner · github-hosted — rust-velnor-runner / GitHub · hosted","unknown","not_computed_without_dependency_graph","2026-09-20T11:10:14Z","observed","106067441286","1","Control / Planning","completed","success","GitHub Actions 1000086212","GitHub Actions","1000086212","2026-09-20T11:00:41Z","2026-09-20T11:00:53Z","12000","observed","fresh","9","9","[{""number"":1,""name"":""Set up job"",""status"":""completed"",""conclusion"":""success"",""started_at"":""2026-09-20T11:00:41Z"",""completed_at"":""2026-09-20T11:00:42Z"",""duration_ms"":1000,""duration_state"":""observed""},{""number"":2,""name"":""Checkout"",""status"":""completed"",""conclusion"":""success"",""started_at"":""2026-09-20T11:00:42Z"",""completed_at"":""2026-09-20T11:00:47Z"",""duration_ms"":5000,""duration_state"":""observed""},{""number"":3,""name"":""Set up Velnor workflow runtime"",""status"":""completed"",""conclusion"":""success"",""started_at"":""2026-09-20T11:00:47Z"",""completed_at"":""2026-09-20T11:00:49Z"",""duration_ms"":2000,""duration_state"":""observed""},{""number"":4,""name"":""Set trusted workflow policy revision"",""status"":""completed"",""conclusion"":""success"",""started_at"":""2026-09-20T11:00:49Z"",""completed_at"":""2026-09-20T11:00:49Z"",""duration_ms"":0,""duration_state"":""observed""},{""number"":5,""name"":""Select affected units"",""status"":""completed"",""conclusion"":""success"",""started_at"":""2026-09-20T11:00:49Z"",""completed_at"":""2026-09-20T11:00:49Z"",""duration_ms"":0,""duration_state"":""observed""},{""number"":6,""name"":""Prepare Velnor workflow runtime"",""status"":""completed"",""conclusion"":""success"",""started_at"":""2026-09-20T11:00:49Z"",""completed_at"":""2026-09-20T11:00:49Z"",""duration_ms"":0,""duration_state"":""observed""},{""number"":7,""name"":""Publish Velnor workflow runtime"",""status"":""completed"",""conclusion"":""success"",""started_at"":""2026-09-20T11:00:49Z"",""completed_at"":""2026-09-20T11:00:51Z"",""duration_ms"":2000,""duration_state"":""observed""},{""number"":14,""name"":""Post Checkout"",""status"":""completed"",""conclusion"":""success"",""started_at"":""2026-09-20T11:00:51Z"",""completed_at"":""2026-09-20T11:00:51Z"",""duration_ms"":0,""duration_state"":""observed""},{""number"":15,""name"":""Complete job"",""status"":""completed"",""conclusion"":""success"",""started_at"":""2026-09-20T11:00:51Z"",""completed_at"":""2026-09-20T11:00:51Z"",""duration_ms"":0,""duration_state"":""observed""}]"
"job","35506628393","1180","1","pull_request","CI / PR · pull_request · 968/merge","347892207",".github/workflows/ci-pr.yml","completed","failure","true","codex/ci-performance-campaign","unknown","3a7da4304c7ed9b899d65611a68bc51254e15ad9","unknown","unknown.pull_request_source_not_proven","3a7da4304c7ed9b899d65611a68bc51254e15ad9","unknown","unknown","unknown","[{""path"":""tailrocks/velnor/.github/workflows/ci-unit-docs.yml@219ae9162538788e583cb22f9303b9a4ab0d9a6e"",""sha"":""219ae9162538788e583cb22f9303b9a4ab0d9a6e"",""ref"":""refs/pull/968/merge""},{""path"":""tailrocks/velnor/.github/workflows/ci-unit-opentofu.yml@219ae9162538788e583cb22f9303b9a4ab0d9a6e"",""sha"":""219ae9162538788e583cb22f9303b9a4ab0d9a6e"",""ref"":""refs/pull/968/merge""},{""path"":""tailrocks/velnor/.github/workflows/ci-unit-docker.yml@219ae9162538788e583cb22f9303b9a4ab0d9a6e"",""sha"":""219ae9162538788e583cb22f9303b9a4ab0d9a6e"",""ref"":""refs/pull/968/merge""},{""path"":""tailrocks/velnor/.github/workflows/ci-unit-rust.yml@219ae9162538788e583cb22f9303b9a4ab0d9a6e"",""sha"":""219ae9162538788e583cb22f9303b9a4ab0d9a6e"",""ref"":""refs/pull/968/merge""},{""path"":""tailrocks/velnor/.github/workflows/ci-unit-bun.yml@219ae9162538788e583cb22f9303b9a4ab0d9a6e"",""sha"":""219ae9162538788e583cb22f9303b9a4ab0d9a6e"",""ref"":""refs/pull/968/merge""}]","[]","2026-09-20T11:00:37Z","2026-09-20T11:00:37Z","2026-09-20T11:10:14Z","unknown","68","68","true","0","true","true","complete_fresh","verified","2026-09-20T11:10:14Z","577000","observed_initial_attempt","577000","577000","1368000","1368000","1368000","unknown","0","0","20","0","0","0","0","48","0","unclassified","546000","Rust · velnor-runner · github-hosted — rust-velnor-runner / GitHub · hosted","unknown","not_computed_without_dependency_graph","2026-09-20T11:10:14Z","observed","106067477365","1","Bun · Bun package (velnor) · github-hosted — bun-velnor / GitHub · hosted","completed","success","GitHub Actions 1000086213","GitHub Actions","1000086213","2026-09-20T11:00:56Z","2026-09-20T11:01:25Z","29000","observed","fresh","22","22","[{""number"":1,""name"":""Set up job"",""status"":""completed"",""conclusion"":""success"",""started_at"":""2026-09-20T11:00:57Z"",""completed_at"":""2026-09-20T11:00:59Z"",""duration_ms"":2000,""duration_state"":""observed""},{""number"":2,""name"":""Mark CI job start"",""status"":""completed"",""conclusion"":""success"",""started_at"":""2026-09-20T11:00:59Z"",""completed_at"":""2026-09-20T11:00:59Z"",""duration_ms"":0,""duration_state"":""observed""},{""number"":3,""name"":""Checkout"",""status"":""completed"",""conclusion"":""success"",""started_at"":""2026-09-20T11:00:59Z"",""completed_at"":""2026-09-20T11:01:01Z"",""duration_ms"":2000,""duration_state"":""observed""},{""number"":4,""name"":""Record unit dependencies"",""status"":""completed"",""conclusion"":""success"",""started_at"":""2026-09-20T11:01:01Z"",""completed_at"":""2026-09-20T11:01:01Z"",""duration_ms"":0,""duration_state"":""observed""},{""number"":5,""name"":""Download Velnor workflow runtime"",""status"":""completed"",""conclusion"":""success"",""started_at"":""2026-09-20T11:01:01Z"",""completed_at"":""2026-09-20T11:01:03Z"",""duration_ms"":2000,""duration_state"":""observed""},{""number"":6,""name"":""Verify Velnor workflow runtime"",""status"":""completed"",""conclusion"":""success"",""started_at"":""2026-09-20T11:01:03Z"",""completed_at"":""2026-09-20T11:01:03Z"",""duration_ms"":0,""duration_state"":""observed""},{""number"":7,""name"":""Add Velnor workflow runtime to PATH"",""status"":""completed"",""conclusion"":""success"",""started_at"":""2026-09-20T11:01:03Z"",""completed_at"":""2026-09-20T11:01:03Z"",""duration_ms"":0,""duration_state"":""observed""},{""number"":8,""name"":""Mark runner setup end"",""status"":""completed"",""conclusion"":""success"",""started_at"":""2026-09-20T11:01:03Z"",""completed_at"":""2026-09-20T11:01:03Z"",""duration_ms"":0,""duration_state"":""observed""},{""number"":9,""name"":""Materialize Velnor CI selection"",""status"":""completed"",""conclusion"":""success"",""started_at"":""2026-09-20T11:01:03Z"",""completed_at"":""2026-09-20T11:01:03Z"",""duration_ms"":0,""duration_state"":""observed""},{""number"":10,""name"":""Mark selection transport end"",""status"":""completed"",""conclusion"":""success"",""started_at"":""2026-09-20T11:01:03Z"",""completed_at"":""2026-09-20T11:01:03Z"",""duration_ms"":0,""duration_state"":""observed""},{""number"":11,""name"":""Set up Bun"",""status"":""completed"",""conclusion"":""success"",""started_at"":""2026-09-20T11:01:03Z"",""completed_at"":""2026-09-20T11:01:05Z"",""duration_ms"":2000,""duration_state"":""observed""},{""number"":12,""name"":""Mark tool bootstrap end"",""status"":""completed"",""conclusion"":""success"",""started_at"":""2026-09-20T11:01:05Z"",""completed_at"":""2026-09-20T11:01:05Z"",""duration_ms"":0,""duration_state"":""observed""},{""number"":13,""name"":""Restore unit cache"",""status"":""completed"",""conclusion"":""success"",""started_at"":""2026-09-20T11:01:05Z"",""completed_at"":""2026-09-20T11:01:07Z"",""duration_ms"":2000,""duration_state"":""observed""},{""number"":14,""name"":""Mark cache prep end"",""status"":""completed"",""conclusion"":""success"",""started_at"":""2026-09-20T11:01:07Z"",""completed_at"":""2026-09-20T11:01:07Z"",""duration_ms"":0,""duration_state"":""observed""},{""number"":15,""name"":""Mark cargo fetch end"",""status"":""completed"",""conclusion"":""success"",""started_at"":""2026-09-20T11:01:07Z"",""completed_at"":""2026-09-20T11:01:08Z"",""duration_ms"":1000,""duration_state"":""observed""},{""number"":16,""name"":""Run unit checks"",""status"":""completed"",""conclusion"":""success"",""started_at"":""2026-09-20T11:01:08Z"",""completed_at"":""2026-09-20T11:01:21Z"",""duration_ms"":13000,""duration_state"":""observed""},{""number"":17,""name"":""Save unit cache"",""status"":""completed"",""conclusion"":""skipped"",""started_at"":""2026-09-20T11:01:21Z"",""completed_at"":""2026-09-20T11:01:21Z"",""duration_ms"":0,""duration_state"":""observed""},{""number"":18,""name"":""Mark cleanup end"",""status"":""completed"",""conclusion"":""success"",""started_at"":""2026-09-20T11:01:21Z"",""completed_at"":""2026-09-20T11:01:21Z"",""duration_ms"":0,""duration_state"":""observed""},{""number"":19,""name"":""Report phase timings and cache outcomes"",""status"":""completed"",""conclusion"":""success"",""started_at"":""2026-09-20T11:01:21Z"",""completed_at"":""2026-09-20T11:01:22Z"",""duration_ms"":1000,""duration_state"":""observed""},{""number"":37,""name"":""Post Set up Bun"",""status"":""completed"",""conclusion"":""success"",""started_at"":""2026-09-20T11:01:22Z"",""completed_at"":""2026-09-20T11:01:22Z"",""duration_ms"":0,""duration_state"":""observed""},{""number"":38,""name"":""Post Checkout"",""status"":""completed"",""conclusion"":""success"",""started_at"":""2026-09-20T11:01:22Z"",""completed_at"":""2026-09-20T11:01:22Z"",""duration_ms"":0,""duration_state"":""observed""},{""number"":39,""name"":""Complete job"",""status"":""completed"",""conclusion"":""success"",""started_at"":""2026-09-20T11:01:22Z"",""completed_at"":""2026-09-20T11:01:22Z"",""duration_ms"":0,""duration_state"":""observed""}]"
"job","35506628393","1180","1","pull_request","CI / PR · pull_request · 968/merge","347892207",".github/workflows/ci-pr.yml","completed","failure","true","codex/ci-performance-campaign","unknown","3a7da4304c7ed9b899d65611a68bc51254e15ad9","unknown","unknown.pull_request_source_not_proven","3a7da4304c7ed9b899d65611a68bc51254e15ad9","unknown","unknown","unknown","[{""path"":""tailrocks/velnor/.github/workflows/ci-unit-docs.yml@219ae9162538788e583cb22f9303b9a4ab0d9a6e"",""sha"":""219ae9162538788e583cb22f9303b9a4ab0d9a6e"",""ref"":""refs/pull/968/merge""},{""path"":""tailrocks/velnor/.github/workflows/ci-unit-opentofu.yml@219ae9162538788e583cb22f9303b9a4ab0d9a6e"",""sha"":""219ae9162538788e583cb22f9303b9a4ab0d9a6e"",""ref"":""refs/pull/968/merge""},{""path"":""tailrocks/velnor/.github/workflows/ci-unit-docker.yml@219ae9162538788e583cb22f9303b9a4ab0d9a6e"",""sha"":""219ae9162538788e583cb22f9303b9a4ab0d9a6e"",""ref"":""refs/pull/968/merge""},{""path"":""tailrocks/velnor/.github/workflows/ci-unit-rust.yml@219ae9162538788e583cb22f9303b9a4ab0d9a6e"",""sha"":""219ae9162538788e583cb22f9303b9a4ab0d9a6e"",""ref"":""refs/pull/968/merge""},{""path"":""tailrocks/velnor/.github/workflows/ci-unit-bun.yml@219ae9162538788e583cb22f9303b9a4ab0d9a6e"",""sha"":""219ae9162538788e583cb22f9303b9a4ab0d9a6e"",""ref"":""refs/pull/968/merge""}]","[]","2026-09-20T11:00:37Z","2026-09-20T11:00:37Z","2026-09-20T11:10:14Z","unknown","68","68","true","0","true","true","complete_fresh","verified","2026-09-20T11:10:14Z","577000","observed_initial_attempt","577000","577000","1368000","1368000","1368000","unknown","0","0","20","0","0","0","0","48","0","unclassified","546000","Rust · velnor-runner · github-hosted — rust-velnor-runner / GitHub · hosted","unknown","not_computed_without_dependency_graph","2026-09-20T11:10:14Z","observed","106067477437","1","Documentation · Documentation · github-hosted — docs / GitHub · hosted","completed","success","GitHub Actions 1000086214","GitHub Actions","1000086214","2026-09-20T11:01:01Z","2026-09-20T11:01:24Z","23000","observed","fresh","20","20","[{""number"":1,""name"":""Set up job"",""status"":""completed"",""conclusion"":""success"",""started_at"":""2026-09-20T11:01:02Z"",""completed_at"":""2026-09-20T11:01:04Z"",""duration_ms"":2000,""duration_state"":""observed""},{""number"":2,""name"":""Mark CI job start"",""status"":""completed"",""conclusion"":""success"",""started_at"":""2026-09-20T11:01:04Z"",""completed_at"":""2026-09-20T11:01:04Z"",""duration_ms"":0,""duration_state"":""observed""},{""number"":3,""name"":""Checkout"",""status"":""completed"",""conclusion"":""success"",""started_at"":""2026-09-20T11:01:04Z"",""completed_at"":""2026-09-20T11:01:06Z"",""duration_ms"":2000,""duration_state"":""observed""},{""number"":4,""name"":""Record unit dependencies"",""status"":""completed"",""conclusion"":""success"",""started_at"":""2026-09-20T11:01:06Z"",""completed_at"":""2026-09-20T11:01:06Z"",""duration_ms"":0,""duration_state"":""observed""},{""number"":5,""name"":""Download Velnor workflow runtime"",""status"":""completed"",""conclusion"":""success"",""started_at"":""2026-09-20T11:01:06Z"",""completed_at"":""2026-09-20T11:01:08Z"",""duration_ms"":2000,""duration_state"":""observed""},{""number"":6,""name"":""Verify Velnor workflow runtime"",""status"":""completed"",""conclusion"":""success"",""started_at"":""2026-09-20T11:01:08Z"",""completed_at"":""2026-09-20T11:01:08Z"",""duration_ms"":0,""duration_state"":""observed""},{""number"":7,""name"":""Add Velnor workflow runtime to PATH"",""status"":""completed"",""conclusion"":""success"",""started_at"":""2026-09-20T11:01:08Z"",""completed_at"":""2026-09-20T11:01:08Z"",""duration_ms"":0,""duration_state"":""observed""},{""number"":8,""name"":""Mark runner setup end"",""status"":""completed"",""conclusion"":""success"",""started_at"":""2026-09-20T11:01:08Z"",""completed_at"":""2026-09-20T11:01:08Z"",""duration_ms"":0,""duration_state"":""observed""},{""number"":9,""name"":""Materialize Velnor CI selection"",""status"":""completed"",""conclusion"":""success"",""started_at"":""2026-09-20T11:01:08Z"",""completed_at"":""2026-09-20T11:01:08Z"",""duration_ms"":0,""duration_state"":""observed""},{""number"":10,""name"":""Mark selection transport end"",""status"":""completed"",""conclusion"":""success"",""started_at"":""2026-09-20T11:01:08Z"",""completed_at"":""2026-09-20T11:01:08Z"",""duration_ms"":0,""duration_state"":""observed""},{""number"":11,""name"":""Mark tool bootstrap end"",""status"":""completed"",""conclusion"":""success"",""started_at"":""2026-09-20T11:01:08Z"",""completed_at"":""2026-09-20T11:01:08Z"",""duration_ms"":0,""duration_state"":""observed""},{""number"":12,""name"":""Restore unit cache"",""status"":""completed"",""conclusion"":""success"",""started_at"":""2026-09-20T11:01:08Z"",""completed_at"":""2026-09-20T11:01:10Z"",""duration_ms"":2000,""duration_state"":""observed""},{""number"":13,""name"":""Mark cache prep end"",""status"":""completed"",""conclusion"":""success"",""started_at"":""2026-09-20T11:01:10Z"",""completed_at"":""2026-09-20T11:01:10Z"",""duration_ms"":0,""duration_state"":""observed""},{""number"":14,""name"":""Mark cargo fetch end"",""status"":""completed"",""conclusion"":""success"",""started_at"":""2026-09-20T11:01:10Z"",""completed_at"":""2026-09-20T11:01:10Z"",""duration_ms"":0,""duration_state"":""observed""},{""number"":15,""name"":""Run unit checks"",""status"":""completed"",""conclusion"":""success"",""started_at"":""2026-09-20T11:01:10Z"",""completed_at"":""2026-09-20T11:01:21Z"",""duration_ms"":11000,""duration_state"":""observed""},{""number"":16,""name"":""Save unit cache"",""status"":""completed"",""conclusion"":""skipped"",""started_at"":""2026-09-20T11:01:21Z"",""completed_at"":""2026-09-20T11:01:21Z"",""duration_ms"":0,""duration_state"":""observed""},{""number"":17,""name"":""Mark cleanup end"",""status"":""completed"",""conclusion"":""success"",""started_at"":""2026-09-20T11:01:21Z"",""completed_at"":""2026-09-20T11:01:21Z"",""duration_ms"":0,""duration_state"":""observed""},{""number"":18,""name"":""Report phase timings and cache outcomes"",""status"":""completed"",""conclusion"":""success"",""started_at"":""2026-09-20T11:01:21Z"",""completed_at"":""2026-09-20T11:01:21Z"",""duration_ms"":0,""duration_state"":""observed""},{""number"":36,""name"":""Post Checkout"",""status"":""completed"",""conclusion"":""success"",""started_at"":""2026-09-20T11:01:21Z"",""completed_at"":""2026-09-20T11:01:21Z"",""duration_ms"":0,""duration_state"":""observed""},{""number"":37,""name"":""Complete job"",""status"":""completed"",""conclusion"":""success"",""started_at"":""2026-09-20T11:01:21Z"",""completed_at"":""2026-09-20T11:01:21Z"",""duration_ms"":0,""duration_state"":""observed""}]"
"job","35506628393","1180","1","pull_request","CI / PR · pull_request · 968/merge","347892207",".github/workflows/ci-pr.yml","completed","failure","true","codex/ci-performance-campaign","unknown","3a7da4304c7ed9b899d65611a68bc51254e15ad9","unknown","unknown.pull_request_source_not_proven","3a7da4304c7ed9b899d65611a68bc51254e15ad9","unknown","unknown","unknown","[{""path"":""tailrocks/velnor/.github/workflows/ci-unit-docs.yml@219ae9162538788e583cb22f9303b9a4ab0d9a6e"",""sha"":""219ae9162538788e583cb22f9303b9a4ab0d9a6e"",""ref"":""refs/pull/968/merge""},{""path"":""tailrocks/velnor/.github/workflows/ci-unit-opentofu.yml@219ae9162538788e583cb22f9303b9a4ab0d9a6e"",""sha"":""219ae9162538788e583cb22f9303b9a4ab0d9a6e"",""ref"":""refs/pull/968/merge""},{""path"":""tailrocks/velnor/.github/workflows/ci-unit-docker.yml@219ae9162538788e583cb22f9303b9a4ab0d9a6e"",""sha"":""219ae9162538788e583cb22f9303b9a4ab0d9a6e"",""ref"":""refs/pull/968/merge""},{""path"":""tailrocks/velnor/.github/workflows/ci-unit-rust.yml@219ae9162538788e583cb22f9303b9a4ab0d9a6e"",""sha"":""219ae9162538788e583cb22f9303b9a4ab0d9a6e"",""ref"":""refs/pull/968/merge""},{""path"":""tailrocks/velnor/.github/workflows/ci-unit-bun.yml@219ae9162538788e583cb22f9303b9a4ab0d9a6e"",""sha"":""219ae9162538788e583cb22f9303b9a4ab0d9a6e"",""ref"":""refs/pull/968/merge""}]","[]","2026-09-20T11:00:37Z","2026-09-20T11:00:37Z","2026-09-20T11:10:14Z","unknown","68","68","true","0","true","true","complete_fresh","verified","2026-09-20T11:10:14Z","577000","observed_initial_attempt","577000","577000","1368000","1368000","1368000","unknown","0","0","20","0","0","0","0","48","0","unclassified","546000","Rust · velnor-runner · github-hosted — rust-velnor-runner / GitHub · hosted","unknown","not_computed_without_dependency_graph","2026-09-20T11:10:14Z","observed","106067477466","1","Bun · Bun package (velnor) · velnor — bun-velnor","completed","skipped","unknown","unknown","unknown","2026-09-20T11:00:54Z","2026-09-20T11:00:54Z","0","skipped","not_applicable_skipped","0","0","[]"
