"record_type","run_id","run_number","run_attempt","event","workflow_name","workflow_id","workflow_path","run_status","run_conclusion","run_terminal","head_branch","ref_name","head_sha","source_sha","source_sha_basis","observed_pull_request_head_sha","merge_sha","merge_ref","merge_sha_basis","referenced_workflows_json","referenced_workflow_evidence_issues_json","run_created_at","run_started_at","run_updated_at","run_api_completed_at","jobs_expected","jobs_observed","jobs_complete","malformed_job_entries","attempt_match","executed_timing_complete","completion_state","all_jobs_completed_at","all_jobs_wall_ms","execution_sum_ms","execution_partial_sum_ms","execution_unknown_jobs","execution_unobserved_jobs","skipped_jobs","pre_start_ms","pre_start_state","max_job_duration_ms","max_job_name","critical_path_ms","critical_path_state","required_gate_completed_at","required_gate_state","job_id","job_attempt","job_name","job_status","job_conclusion","runner_name","runner_group_name","runner_id","job_started_at","job_completed_at","job_duration_ms","job_duration_state","step_count","timed_step_count","steps_json"
"job","35485817832","1143","1","pull_request","CI / PR · pull_request · 968/merge","347892207",".github/workflows/ci-pr.yml","completed","cancelled","true","codex/ci-performance-campaign","unknown","266dd76e314ef9d6a6eb1514b2e96366173abacd","unknown","unknown.pull_request_source_not_proven","17142395609c29de76d7b99b3f661d55aa95edc5","unknown","unknown","unknown","[{""path"":""tailrocks/velnor/.github/workflows/ci-unit-bun.yml@3394309468cfdcd56d2098a4fcb605e2adfe089c"",""sha"":""3394309468cfdcd56d2098a4fcb605e2adfe089c"",""ref"":""refs/pull/968/merge""},{""path"":""tailrocks/velnor/.github/workflows/ci-unit-docker.yml@3394309468cfdcd56d2098a4fcb605e2adfe089c"",""sha"":""3394309468cfdcd56d2098a4fcb605e2adfe089c"",""ref"":""refs/pull/968/merge""},{""path"":""tailrocks/velnor/.github/workflows/ci-unit-rust.yml@3394309468cfdcd56d2098a4fcb605e2adfe089c"",""sha"":""3394309468cfdcd56d2098a4fcb605e2adfe089c"",""ref"":""refs/pull/968/merge""},{""path"":""tailrocks/velnor/.github/workflows/ci-unit-docs.yml@3394309468cfdcd56d2098a4fcb605e2adfe089c"",""sha"":""3394309468cfdcd56d2098a4fcb605e2adfe089c"",""ref"":""refs/pull/968/merge""},{""path"":""tailrocks/velnor/.github/workflows/ci-unit-opentofu.yml@3394309468cfdcd56d2098a4fcb605e2adfe089c"",""sha"":""3394309468cfdcd56d2098a4fcb605e2adfe089c"",""ref"":""refs/pull/968/merge""}]","[]","2026-09-20T03:08:55Z","2026-09-20T03:08:55Z","2026-09-20T03:18:54Z","unknown","68","68","true","0","true","true","verified","2026-09-20T03:18:53Z","598000","2967000","2967000","0","0","48","0","unclassified","564000","Rust · velnor-workflow · github-hosted — rust-velnor-workflow / GitHub · hosted","unknown","not_computed_without_dependency_graph","2026-09-20T03:18:53Z","observed","106011872196","1","Control / Planning","completed","success","GitHub Actions 1000085370","GitHub Actions","1000085370","2026-09-20T03:08:59Z","2026-09-20T03:09:16Z","17000","observed","9","9","[{""number"":1,""name"":""Set up job"",""status"":""completed"",""conclusion"":""success"",""started_at"":""2026-09-20T03:09:00Z"",""completed_at"":""2026-09-20T03:09:00Z"",""duration_ms"":0,""duration_state"":""observed""},{""number"":2,""name"":""Checkout"",""status"":""completed"",""conclusion"":""success"",""started_at"":""2026-09-20T03:09:00Z"",""completed_at"":""2026-09-20T03:09:05Z"",""duration_ms"":5000,""duration_state"":""observed""},{""number"":3,""name"":""Set up Velnor workflow runtime"",""status"":""completed"",""conclusion"":""success"",""started_at"":""2026-09-20T03:09:05Z"",""completed_at"":""2026-09-20T03:09:13Z"",""duration_ms"":8000,""duration_state"":""observed""},{""number"":4,""name"":""Set trusted workflow policy revision"",""status"":""completed"",""conclusion"":""success"",""started_at"":""2026-09-20T03:09:13Z"",""completed_at"":""2026-09-20T03:09:13Z"",""duration_ms"":0,""duration_state"":""observed""},{""number"":5,""name"":""Select affected units"",""status"":""completed"",""conclusion"":""success"",""started_at"":""2026-09-20T03:09:13Z"",""completed_at"":""2026-09-20T03:09:13Z"",""duration_ms"":0,""duration_state"":""observed""},{""number"":6,""name"":""Prepare Velnor workflow runtime"",""status"":""completed"",""conclusion"":""success"",""started_at"":""2026-09-20T03:09:13Z"",""completed_at"":""2026-09-20T03:09:13Z"",""duration_ms"":0,""duration_state"":""observed""},{""number"":7,""name"":""Publish Velnor workflow runtime"",""status"":""completed"",""conclusion"":""success"",""started_at"":""2026-09-20T03:09:13Z"",""completed_at"":""2026-09-20T03:09:15Z"",""duration_ms"":2000,""duration_state"":""observed""},{""number"":14,""name"":""Post Checkout"",""status"":""completed"",""conclusion"":""success"",""started_at"":""2026-09-20T03:09:15Z"",""completed_at"":""2026-09-20T03:09:15Z"",""duration_ms"":0,""duration_state"":""observed""},{""number"":15,""name"":""Complete job"",""status"":""completed"",""conclusion"":""success"",""started_at"":""2026-09-20T03:09:15Z"",""completed_at"":""2026-09-20T03:09:15Z"",""duration_ms"":0,""duration_state"":""observed""}]"
"job","35485817832","1143","1","pull_request","CI / PR · pull_request · 968/merge","347892207",".github/workflows/ci-pr.yml","completed","cancelled","true","codex/ci-performance-campaign","unknown","266dd76e314ef9d6a6eb1514b2e96366173abacd","unknown","unknown.pull_request_source_not_proven","17142395609c29de76d7b99b3f661d55aa95edc5","unknown","unknown","unknown","[{""path"":""tailrocks/velnor/.github/workflows/ci-unit-bun.yml@3394309468cfdcd56d2098a4fcb605e2adfe089c"",""sha"":""3394309468cfdcd56d2098a4fcb605e2adfe089c"",""ref"":""refs/pull/968/merge""},{""path"":""tailrocks/velnor/.github/workflows/ci-unit-docker.yml@3394309468cfdcd56d2098a4fcb605e2adfe089c"",""sha"":""3394309468cfdcd56d2098a4fcb605e2adfe089c"",""ref"":""refs/pull/968/merge""},{""path"":""tailrocks/velnor/.github/workflows/ci-unit-rust.yml@3394309468cfdcd56d2098a4fcb605e2adfe089c"",""sha"":""3394309468cfdcd56d2098a4fcb605e2adfe089c"",""ref"":""refs/pull/968/merge""},{""path"":""tailrocks/velnor/.github/workflows/ci-unit-docs.yml@3394309468cfdcd56d2098a4fcb605e2adfe089c"",""sha"":""3394309468cfdcd56d2098a4fcb605e2adfe089c"",""ref"":""refs/pull/968/merge""},{""path"":""tailrocks/velnor/.github/workflows/ci-unit-opentofu.yml@3394309468cfdcd56d2098a4fcb605e2adfe089c"",""sha"":""3394309468cfdcd56d2098a4fcb605e2adfe089c"",""ref"":""refs/pull/968/merge""}]","[]","2026-09-20T03:08:55Z","2026-09-20T03:08:55Z","2026-09-20T03:18:54Z","unknown","68","68","true","0","true","true","verified","2026-09-20T03:18:53Z","598000","2967000","2967000","0","0","48","0","unclassified","564000","Rust · velnor-workflow · github-hosted — rust-velnor-workflow / GitHub · hosted","unknown","not_computed_without_dependency_graph","2026-09-20T03:18:53Z","observed","106011910252","1","Rust · velnor-workflow-contract · github-hosted — rust-velnor-workflow-contract / GitHub · hosted","completed","success","GitHub Actions 1000085377","GitHub Actions","1000085377","2026-09-20T03:09:19Z","2026-09-20T03:09:55Z","36000","observed","39","39","[{""number"":1,""name"":""Set up job"",""status"":""completed"",""conclusion"":""success"",""started_at"":""2026-09-20T03:09:20Z"",""completed_at"":""2026-09-20T03:09:24Z"",""duration_ms"":4000,""duration_state"":""observed""},{""number"":2,""name"":""Mark CI job start"",""status"":""completed"",""conclusion"":""success"",""started_at"":""2026-09-20T03:09:24Z"",""completed_at"":""2026-09-20T03:09:24Z"",""duration_ms"":0,""duration_state"":""observed""},{""number"":3,""name"":""Checkout"",""status"":""completed"",""conclusion"":""success"",""started_at"":""2026-09-20T03:09:24Z"",""completed_at"":""2026-09-20T03:09:26Z"",""duration_ms"":2000,""duration_state"":""observed""},{""number"":4,""name"":""Record unit dependencies"",""status"":""completed"",""conclusion"":""success"",""started_at"":""2026-09-20T03:09:26Z"",""completed_at"":""2026-09-20T03:09:26Z"",""duration_ms"":0,""duration_state"":""observed""},{""number"":5,""name"":""Download Velnor workflow runtime"",""status"":""completed"",""conclusion"":""success"",""started_at"":""2026-09-20T03:09:26Z"",""completed_at"":""2026-09-20T03:09:28Z"",""duration_ms"":2000,""duration_state"":""observed""},{""number"":6,""name"":""Verify Velnor workflow runtime"",""status"":""completed"",""conclusion"":""success"",""started_at"":""2026-09-20T03:09:28Z"",""completed_at"":""2026-09-20T03:09:28Z"",""duration_ms"":0,""duration_state"":""observed""},{""number"":7,""name"":""Add Velnor workflow runtime to PATH"",""status"":""completed"",""conclusion"":""success"",""started_at"":""2026-09-20T03:09:28Z"",""completed_at"":""2026-09-20T03:09:28Z"",""duration_ms"":0,""duration_state"":""observed""},{""number"":8,""name"":""Mark runner setup end"",""status"":""completed"",""conclusion"":""success"",""started_at"":""2026-09-20T03:09:28Z"",""completed_at"":""2026-09-20T03:09:28Z"",""duration_ms"":0,""duration_state"":""observed""},{""number"":9,""name"":""Materialize Velnor CI selection"",""status"":""completed"",""conclusion"":""success"",""started_at"":""2026-09-20T03:09:28Z"",""completed_at"":""2026-09-20T03:09:28Z"",""duration_ms"":0,""duration_state"":""observed""},{""number"":10,""name"":""Mark selection transport end"",""status"":""completed"",""conclusion"":""success"",""started_at"":""2026-09-20T03:09:28Z"",""completed_at"":""2026-09-20T03:09:28Z"",""duration_ms"":0,""duration_state"":""observed""},{""number"":11,""name"":""Restore Rust toolchain"",""status"":""completed"",""conclusion"":""success"",""started_at"":""2026-09-20T03:09:28Z"",""completed_at"":""2026-09-20T03:09:37Z"",""duration_ms"":9000,""duration_state"":""observed""},{""number"":12,""name"":""Provision Rust toolchain"",""status"":""completed"",""conclusion"":""success"",""started_at"":""2026-09-20T03:09:37Z"",""completed_at"":""2026-09-20T03:09:38Z"",""duration_ms"":1000,""duration_state"":""observed""},{""number"":13,""name"":""Save Rust toolchain"",""status"":""completed"",""conclusion"":""skipped"",""started_at"":""2026-09-20T03:09:38Z"",""completed_at"":""2026-09-20T03:09:38Z"",""duration_ms"":0,""duration_state"":""observed""},{""number"":14,""name"":""Set up Mise tools"",""status"":""completed"",""conclusion"":""success"",""started_at"":""2026-09-20T03:09:38Z"",""completed_at"":""2026-09-20T03:09:42Z"",""duration_ms"":4000,""duration_state"":""observed""},{""number"":15,""name"":""Set up Mise"",""status"":""completed"",""conclusion"":""skipped"",""started_at"":""2026-09-20T03:09:42Z"",""completed_at"":""2026-09-20T03:09:42Z"",""duration_ms"":0,""duration_state"":""observed""},{""number"":16,""name"":""Bound the Mr. Boxington store"",""status"":""completed"",""conclusion"":""success"",""started_at"":""2026-09-20T03:09:42Z"",""completed_at"":""2026-09-20T03:09:42Z"",""duration_ms"":0,""duration_state"":""observed""},{""number"":17,""name"":""Set up Mr. Boxington"",""status"":""completed"",""conclusion"":""success"",""started_at"":""2026-09-20T03:09:42Z"",""completed_at"":""2026-09-20T03:09:43Z"",""duration_ms"":1000,""duration_state"":""observed""},{""number"":18,""name"":""Restore cargo bin toolchain"",""status"":""completed"",""conclusion"":""skipped"",""started_at"":""2026-09-20T03:09:43Z"",""completed_at"":""2026-09-20T03:09:43Z"",""duration_ms"":0,""duration_state"":""observed""},{""number"":19,""name"":""Verify cargo bin tools"",""status"":""completed"",""conclusion"":""skipped"",""started_at"":""2026-09-20T03:09:43Z"",""completed_at"":""2026-09-20T03:09:43Z"",""duration_ms"":0,""duration_state"":""observed""},{""number"":20,""name"":""Set up cargo bin tools"",""status"":""completed"",""conclusion"":""skipped"",""started_at"":""2026-09-20T03:09:43Z"",""completed_at"":""2026-09-20T03:09:43Z"",""duration_ms"":0,""duration_state"":""observed""},{""number"":21,""name"":""Save cargo bin toolchain"",""status"":""completed"",""conclusion"":""skipped"",""started_at"":""2026-09-20T03:09:43Z"",""completed_at"":""2026-09-20T03:09:43Z"",""duration_ms"":0,""duration_state"":""observed""},{""number"":22,""name"":""Restore mold 2.42.0 cache"",""status"":""completed"",""conclusion"":""success"",""started_at"":""2026-09-20T03:09:43Z"",""completed_at"":""2026-09-20T03:09:45Z"",""duration_ms"":2000,""duration_state"":""observed""},{""number"":23,""name"":""Set up mold 2.42.0"",""status"":""completed"",""conclusion"":""success"",""started_at"":""2026-09-20T03:09:45Z"",""completed_at"":""2026-09-20T03:09:45Z"",""duration_ms"":0,""duration_state"":""observed""},{""number"":24,""name"":""Save mold 2.42.0 cache"",""status"":""completed"",""conclusion"":""skipped"",""started_at"":""2026-09-20T03:09:45Z"",""completed_at"":""2026-09-20T03:09:45Z"",""duration_ms"":0,""duration_state"":""observed""},{""number"":25,""name"":""Mark tool bootstrap end"",""status"":""completed"",""conclusion"":""success"",""started_at"":""2026-09-20T03:09:45Z"",""completed_at"":""2026-09-20T03:09:45Z"",""duration_ms"":0,""duration_state"":""observed""},{""number"":26,""name"":""Restore unit cache"",""status"":""completed"",""conclusion"":""success"",""started_at"":""2026-09-20T03:09:45Z"",""completed_at"":""2026-09-20T03:09:50Z"",""duration_ms"":5000,""duration_state"":""observed""},{""number"":27,""name"":""Mark cache prep end"",""status"":""completed"",""conclusion"":""success"",""started_at"":""2026-09-20T03:09:50Z"",""completed_at"":""2026-09-20T03:09:50Z"",""duration_ms"":0,""duration_state"":""observed""},{""number"":28,""name"":""Prepare Cargo sources"",""status"":""completed"",""conclusion"":""skipped"",""started_at"":""2026-09-20T03:09:50Z"",""completed_at"":""2026-09-20T03:09:50Z"",""duration_ms"":0,""duration_state"":""observed""},{""number"":29,""name"":""Mark cargo fetch end"",""status"":""completed"",""conclusion"":""success"",""started_at"":""2026-09-20T03:09:50Z"",""completed_at"":""2026-09-20T03:09:50Z"",""duration_ms"":0,""duration_state"":""observed""},{""number"":30,""name"":""Fetch D19 pin history"",""status"":""completed"",""conclusion"":""success"",""started_at"":""2026-09-20T03:09:50Z"",""completed_at"":""2026-09-20T03:09:50Z"",""duration_ms"":0,""duration_state"":""observed""},{""number"":31,""name"":""Run unit checks"",""status"":""completed"",""conclusion"":""success"",""started_at"":""2026-09-20T03:09:50Z"",""completed_at"":""2026-09-20T03:09:51Z"",""duration_ms"":1000,""duration_state"":""observed""},{""number"":32,""name"":""Prepare candidate generator product"",""status"":""completed"",""conclusion"":""skipped"",""started_at"":""2026-09-20T03:09:51Z"",""completed_at"":""2026-09-20T03:09:51Z"",""duration_ms"":0,""duration_state"":""observed""},{""number"":33,""name"":""Publish candidate generator product"",""status"":""completed"",""conclusion"":""skipped"",""started_at"":""2026-09-20T03:09:51Z"",""completed_at"":""2026-09-20T03:09:51Z"",""duration_ms"":0,""duration_state"":""observed""},{""number"":34,""name"":""Save unit cache"",""status"":""completed"",""conclusion"":""skipped"",""started_at"":""2026-09-20T03:09:51Z"",""completed_at"":""2026-09-20T03:09:51Z"",""duration_ms"":0,""duration_state"":""observed""},{""number"":35,""name"":""Mark cleanup end"",""status"":""completed"",""conclusion"":""success"",""started_at"":""2026-09-20T03:09:51Z"",""completed_at"":""2026-09-20T03:09:51Z"",""duration_ms"":0,""duration_state"":""observed""},{""number"":36,""name"":""Report phase timings and cache outcomes"",""status"":""completed"",""conclusion"":""success"",""started_at"":""2026-09-20T03:09:51Z"",""completed_at"":""2026-09-20T03:09:52Z"",""duration_ms"":1000,""duration_state"":""observed""},{""number"":71,""name"":""Post Set up Mr. Boxington"",""status"":""completed"",""conclusion"":""success"",""started_at"":""2026-09-20T03:09:52Z"",""completed_at"":""2026-09-20T03:09:52Z"",""duration_ms"":0,""duration_state"":""observed""},{""number"":72,""name"":""Post Checkout"",""status"":""completed"",""conclusion"":""success"",""started_at"":""2026-09-20T03:09:52Z"",""completed_at"":""2026-09-20T03:09:52Z"",""duration_ms"":0,""duration_state"":""observed""},{""number"":73,""name"":""Complete job"",""status"":""completed"",""conclusion"":""success"",""started_at"":""2026-09-20T03:09:52Z"",""completed_at"":""2026-09-20T03:09:52Z"",""duration_ms"":0,""duration_state"":""observed""}]"
"job","35485817832","1143","1","pull_request","CI / PR · pull_request · 968/merge","347892207",".github/workflows/ci-pr.yml","completed","cancelled","true","codex/ci-performance-campaign","unknown","266dd76e314ef9d6a6eb1514b2e96366173abacd","unknown","unknown.pull_request_source_not_proven","17142395609c29de76d7b99b3f661d55aa95edc5","unknown","unknown","unknown","[{""path"":""tailrocks/velnor/.github/workflows/ci-unit-bun.yml@3394309468cfdcd56d2098a4fcb605e2adfe089c"",""sha"":""3394309468cfdcd56d2098a4fcb605e2adfe089c"",""ref"":""refs/pull/968/merge""},{""path"":""tailrocks/velnor/.github/workflows/ci-unit-docker.yml@3394309468cfdcd56d2098a4fcb605e2adfe089c"",""sha"":""3394309468cfdcd56d2098a4fcb605e2adfe089c"",""ref"":""refs/pull/968/merge""},{""path"":""tailrocks/velnor/.github/workflows/ci-unit-rust.yml@3394309468cfdcd56d2098a4fcb605e2adfe089c"",""sha"":""3394309468cfdcd56d2098a4fcb605e2adfe089c"",""ref"":""refs/pull/968/merge""},{""path"":""tailrocks/velnor/.github/workflows/ci-unit-docs.yml@3394309468cfdcd56d2098a4fcb605e2adfe089c"",""sha"":""3394309468cfdcd56d2098a4fcb605e2adfe089c"",""ref"":""refs/pull/968/merge""},{""path"":""tailrocks/velnor/.github/workflows/ci-unit-opentofu.yml@3394309468cfdcd56d2098a4fcb605e2adfe089c"",""sha"":""3394309468cfdcd56d2098a4fcb605e2adfe089c"",""ref"":""refs/pull/968/merge""}]","[]","2026-09-20T03:08:55Z","2026-09-20T03:08:55Z","2026-09-20T03:18:54Z","unknown","68","68","true","0","true","true","verified","2026-09-20T03:18:53Z","598000","2967000","2967000","0","0","48","0","unclassified","564000","Rust · velnor-workflow · github-hosted — rust-velnor-workflow / GitHub · hosted","unknown","not_computed_without_dependency_graph","2026-09-20T03:18:53Z","observed","106011910259","1","Rust · Rust production topology · github-hosted — rust-production-topology / GitHub · hosted","completed","success","GitHub Actions 1000085372","GitHub Actions","1000085372","2026-09-20T03:09:19Z","2026-09-20T03:15:40Z","381000","observed","39","39","[{""number"":1,""name"":""Set up job"",""status"":""completed"",""conclusion"":""success"",""started_at"":""2026-09-20T03:09:20Z"",""completed_at"":""2026-09-20T03:09:24Z"",""duration_ms"":4000,""duration_state"":""observed""},{""number"":2,""name"":""Mark CI job start"",""status"":""completed"",""conclusion"":""success"",""started_at"":""2026-09-20T03:09:24Z"",""completed_at"":""2026-09-20T03:09:24Z"",""duration_ms"":0,""duration_state"":""observed""},{""number"":3,""name"":""Checkout"",""status"":""completed"",""conclusion"":""success"",""started_at"":""2026-09-20T03:09:24Z"",""completed_at"":""2026-09-20T03:09:25Z"",""duration_ms"":1000,""duration_state"":""observed""},{""number"":4,""name"":""Record unit dependencies"",""status"":""completed"",""conclusion"":""success"",""started_at"":""2026-09-20T03:09:25Z"",""completed_at"":""2026-09-20T03:09:25Z"",""duration_ms"":0,""duration_state"":""observed""},{""number"":5,""name"":""Download Velnor workflow runtime"",""status"":""completed"",""conclusion"":""success"",""started_at"":""2026-09-20T03:09:25Z"",""completed_at"":""2026-09-20T03:09:27Z"",""duration_ms"":2000,""duration_state"":""observed""},{""number"":6,""name"":""Verify Velnor workflow runtime"",""status"":""completed"",""conclusion"":""success"",""started_at"":""2026-09-20T03:09:27Z"",""completed_at"":""2026-09-20T03:09:27Z"",""duration_ms"":0,""duration_state"":""observed""},{""number"":7,""name"":""Add Velnor workflow runtime to PATH"",""status"":""completed"",""conclusion"":""success"",""started_at"":""2026-09-20T03:09:27Z"",""completed_at"":""2026-09-20T03:09:27Z"",""duration_ms"":0,""duration_state"":""observed""},{""number"":8,""name"":""Mark runner setup end"",""status"":""completed"",""conclusion"":""success"",""started_at"":""2026-09-20T03:09:27Z"",""completed_at"":""2026-09-20T03:09:27Z"",""duration_ms"":0,""duration_state"":""observed""},{""number"":9,""name"":""Materialize Velnor CI selection"",""status"":""completed"",""conclusion"":""success"",""started_at"":""2026-09-20T03:09:27Z"",""completed_at"":""2026-09-20T03:09:27Z"",""duration_ms"":0,""duration_state"":""observed""},{""number"":10,""name"":""Mark selection transport end"",""status"":""completed"",""conclusion"":""success"",""started_at"":""2026-09-20T03:09:27Z"",""completed_at"":""2026-09-20T03:09:27Z"",""duration_ms"":0,""duration_state"":""observed""},{""number"":11,""name"":""Restore Rust toolchain"",""status"":""completed"",""conclusion"":""success"",""started_at"":""2026-09-20T03:09:27Z"",""completed_at"":""2026-09-20T03:09:38Z"",""duration_ms"":11000,""duration_state"":""observed""},{""number"":12,""name"":""Provision Rust toolchain"",""status"":""completed"",""conclusion"":""success"",""started_at"":""2026-09-20T03:09:38Z"",""completed_at"":""2026-09-20T03:09:39Z"",""duration_ms"":1000,""duration_state"":""observed""},{""number"":13,""name"":""Save Rust toolchain"",""status"":""completed"",""conclusion"":""skipped"",""started_at"":""2026-09-20T03:09:39Z"",""completed_at"":""2026-09-20T03:09:39Z"",""duration_ms"":0,""duration_state"":""observed""},{""number"":14,""name"":""Set up Mise tools"",""status"":""completed"",""conclusion"":""skipped"",""started_at"":""2026-09-20T03:09:39Z"",""completed_at"":""2026-09-20T03:09:39Z"",""duration_ms"":0,""duration_state"":""observed""},{""number"":15,""name"":""Set up Mise"",""status"":""completed"",""conclusion"":""success"",""started_at"":""2026-09-20T03:09:39Z"",""completed_at"":""2026-09-20T03:09:41Z"",""duration_ms"":2000,""duration_state"":""observed""},{""number"":16,""name"":""Bound the Mr. Boxington store"",""status"":""completed"",""conclusion"":""success"",""started_at"":""2026-09-20T03:09:41Z"",""completed_at"":""2026-09-20T03:09:41Z"",""duration_ms"":0,""duration_state"":""observed""},{""number"":17,""name"":""Set up Mr. Boxington"",""status"":""completed"",""conclusion"":""success"",""started_at"":""2026-09-20T03:09:41Z"",""completed_at"":""2026-09-20T03:09:44Z"",""duration_ms"":3000,""duration_state"":""observed""},{""number"":18,""name"":""Restore cargo bin toolchain"",""status"":""completed"",""conclusion"":""skipped"",""started_at"":""2026-09-20T03:09:44Z"",""completed_at"":""2026-09-20T03:09:44Z"",""duration_ms"":0,""duration_state"":""observed""},{""number"":19,""name"":""Verify cargo bin tools"",""status"":""completed"",""conclusion"":""skipped"",""started_at"":""2026-09-20T03:09:44Z"",""completed_at"":""2026-09-20T03:09:44Z"",""duration_ms"":0,""duration_state"":""observed""},{""number"":20,""name"":""Set up cargo bin tools"",""status"":""completed"",""conclusion"":""skipped"",""started_at"":""2026-09-20T03:09:44Z"",""completed_at"":""2026-09-20T03:09:44Z"",""duration_ms"":0,""duration_state"":""observed""},{""number"":21,""name"":""Save cargo bin toolchain"",""status"":""completed"",""conclusion"":""skipped"",""started_at"":""2026-09-20T03:09:44Z"",""completed_at"":""2026-09-20T03:09:44Z"",""duration_ms"":0,""duration_state"":""observed""},{""number"":22,""name"":""Restore mold 2.42.0 cache"",""status"":""completed"",""conclusion"":""success"",""started_at"":""2026-09-20T03:09:44Z"",""completed_at"":""2026-09-20T03:09:45Z"",""duration_ms"":1000,""duration_state"":""observed""},{""number"":23,""name"":""Set up mold 2.42.0"",""status"":""completed"",""conclusion"":""success"",""started_at"":""2026-09-20T03:09:45Z"",""completed_at"":""2026-09-20T03:09:45Z"",""duration_ms"":0,""duration_state"":""observed""},{""number"":24,""name"":""Save mold 2.42.0 cache"",""status"":""completed"",""conclusion"":""skipped"",""started_at"":""2026-09-20T03:09:45Z"",""completed_at"":""2026-09-20T03:09:45Z"",""duration_ms"":0,""duration_state"":""observed""},{""number"":25,""name"":""Mark tool bootstrap end"",""status"":""completed"",""conclusion"":""success"",""started_at"":""2026-09-20T03:09:45Z"",""completed_at"":""2026-09-20T03:09:45Z"",""duration_ms"":0,""duration_state"":""observed""},{""number"":26,""name"":""Restore unit cache"",""status"":""completed"",""conclusion"":""success"",""started_at"":""2026-09-20T03:09:45Z"",""completed_at"":""2026-09-20T03:09:49Z"",""duration_ms"":4000,""duration_state"":""observed""},{""number"":27,""name"":""Mark cache prep end"",""status"":""completed"",""conclusion"":""success"",""started_at"":""2026-09-20T03:09:49Z"",""completed_at"":""2026-09-20T03:09:49Z"",""duration_ms"":0,""duration_state"":""observed""},{""number"":28,""name"":""Prepare Cargo sources"",""status"":""completed"",""conclusion"":""success"",""started_at"":""2026-09-20T03:09:49Z"",""completed_at"":""2026-09-20T03:09:51Z"",""duration_ms"":2000,""duration_state"":""observed""},{""number"":29,""name"":""Mark cargo fetch end"",""status"":""completed"",""conclusion"":""success"",""started_at"":""2026-09-20T03:09:51Z"",""completed_at"":""2026-09-20T03:09:51Z"",""duration_ms"":0,""duration_state"":""observed""},{""number"":30,""name"":""Fetch D19 pin history"",""status"":""completed"",""conclusion"":""success"",""started_at"":""2026-09-20T03:09:51Z"",""completed_at"":""2026-09-20T03:09:51Z"",""duration_ms"":0,""duration_state"":""observed""},{""number"":31,""name"":""Run unit checks"",""status"":""completed"",""conclusion"":""success"",""started_at"":""2026-09-20T03:09:51Z"",""completed_at"":""2026-09-20T03:15:36Z"",""duration_ms"":345000,""duration_state"":""observed""},{""number"":32,""name"":""Prepare candidate generator product"",""status"":""completed"",""conclusion"":""skipped"",""started_at"":""2026-09-20T03:15:36Z"",""completed_at"":""2026-09-20T03:15:36Z"",""duration_ms"":0,""duration_state"":""observed""},{""number"":33,""name"":""Publish candidate generator product"",""status"":""completed"",""conclusion"":""skipped"",""started_at"":""2026-09-20T03:15:36Z"",""completed_at"":""2026-09-20T03:15:36Z"",""duration_ms"":0,""duration_state"":""observed""},{""number"":34,""name"":""Save unit cache"",""status"":""completed"",""conclusion"":""skipped"",""started_at"":""2026-09-20T03:15:36Z"",""completed_at"":""2026-09-20T03:15:36Z"",""duration_ms"":0,""duration_state"":""observed""},{""number"":35,""name"":""Mark cleanup end"",""status"":""completed"",""conclusion"":""success"",""started_at"":""2026-09-20T03:15:36Z"",""completed_at"":""2026-09-20T03:15:36Z"",""duration_ms"":0,""duration_state"":""observed""},{""number"":36,""name"":""Report phase timings and cache outcomes"",""status"":""completed"",""conclusion"":""success"",""started_at"":""2026-09-20T03:15:36Z"",""completed_at"":""2026-09-20T03:15:36Z"",""duration_ms"":0,""duration_state"":""observed""},{""number"":71,""name"":""Post Set up Mr. Boxington"",""status"":""completed"",""conclusion"":""success"",""started_at"":""2026-09-20T03:15:36Z"",""completed_at"":""2026-09-20T03:15:37Z"",""duration_ms"":1000,""duration_state"":""observed""},{""number"":72,""name"":""Post Checkout"",""status"":""completed"",""conclusion"":""success"",""started_at"":""2026-09-20T03:15:37Z"",""completed_at"":""2026-09-20T03:15:37Z"",""duration_ms"":0,""duration_state"":""observed""},{""number"":73,""name"":""Complete job"",""status"":""completed"",""conclusion"":""success"",""started_at"":""2026-09-20T03:15:37Z"",""completed_at"":""2026-09-20T03:15:37Z"",""duration_ms"":0,""duration_state"":""observed""}]"
