jackin-project/homebrew-tap	cask-validation.yml	5440ae8	workflow_dispatch	main	refs/heads/main	velnor-trusted|self-hosted,velnor-target-mvp
jackin-project/homebrew-tap	cask-validation.yml	2978b9f	pull_request	ci/velnor-default-lanes	refs/pull/N/merge	velnor-trusted|self-hosted,velnor-target-mvp
jackin-project/homebrew-tap	ci.yml	ad01507	workflow_dispatch	main	refs/heads/main	|velnor-trusted
jackin-project/homebrew-tap	ci.yml	ad01507	workflow_dispatch	main	refs/heads/main	velnor-trusted|velnor-trusted
jackin-project/homebrew-tap	ci.yml	ad01507	workflow_dispatch	main	refs/heads/main	velnor-trusted|velnor-trusted
jackin-project/homebrew-tap	ci.yml	ad01507	workflow_dispatch	main	refs/heads/main	velnor-trusted|velnor-trusted
jackin-project/homebrew-tap	ci.yml	5440ae8	workflow_dispatch	main	refs/heads/main	|velnor-trusted
jackin-project/homebrew-tap	ci.yml	5440ae8	workflow_dispatch	main	refs/heads/main	velnor-trusted|velnor-trusted
jackin-project/homebrew-tap	package-update.yml	ad01507	workflow_dispatch	main	refs/heads/main	velnor-trusted|self-hosted,velnor-target-mvp
jackin-project/homebrew-tap	package-update.yml	8ad08fb	workflow_dispatch	main	refs/heads/main	velnor-trusted|self-hosted,velnor-target-mvp
jackin-project/homebrew-tap	package-update.yml	d5ff3c0	workflow_dispatch	main	refs/heads/main	velnor-trusted|self-hosted,velnor-target-mvp
jackin-project/homebrew-tap	package-update.yml	ad01507	schedule	main	refs/heads/main	velnor-trusted|self-hosted,velnor-target-mvp
jackin-project/homebrew-tap	package-update.yml	ad01507	schedule	main	refs/heads/main	velnor-trusted|self-hosted,velnor-target-mvp
jackin-project/homebrew-tap	package-update.yml	ad01507	schedule	main	refs/heads/main	velnor-trusted|self-hosted,velnor-target-mvp
jackin-project/homebrew-tap	reuse-compliance-public-unmerged.yml	ad01507	workflow_dispatch	main	refs/heads/main	velnor-trusted|self-hosted,velnor-target-mvp
jackin-project/homebrew-tap	reuse-compliance-public-unmerged.yml	5440ae8	workflow_dispatch	main	refs/heads/main	velnor-trusted|self-hosted,velnor-target-mvp
jackin-project/homebrew-tap	reuse-compliance-public-unmerged.yml	cb6346a	pull_request	package-update/verified/preview	refs/pull/N/merge	velnor-trusted|self-hosted,velnor-target-mvp
jackin-project/homebrew-tap	reuse-compliance-public-unmerged.yml	2f32e14	pull_request	ci/push-github-lane	refs/pull/N/merge	velnor-trusted|self-hosted,velnor-target-mvp
jackin-project/homebrew-tap	reuse-compliance-public-unmerged.yml	0fbe3c3	pull_request	ci/reuse-push-github-lane	refs/pull/N/merge	velnor-trusted|self-hosted,velnor-target-mvp
jackin-project/homebrew-tap	reuse-compliance-public-unmerged.yml	2978b9f	pull_request	ci/velnor-default-lanes	refs/pull/N/merge	velnor-trusted|self-hosted,velnor-target-mvp
jackin-project/homebrew-tap	reuse-compliance.yml	ad01507	workflow_dispatch	main	refs/heads/main	velnor-trusted|self-hosted,velnor-target-mvp
jackin-project/homebrew-tap	reuse-compliance.yml	5440ae8	workflow_dispatch	main	refs/heads/main	velnor-trusted|self-hosted,velnor-target-mvp
jackin-project/homebrew-tap	reuse-compliance.yml	5440ae8	push	main	refs/heads/main	velnor-trusted|self-hosted,velnor-target-mvp
jackin-project/homebrew-tap	reuse-compliance.yml	8ad08fb	push	main	refs/heads/main	velnor-trusted|self-hosted,velnor-target-mvp
jackin-project/jackin	ci.yml	f057364	push	main	refs/heads/main	|velnor-trusted
jackin-project/jackin	ci.yml	34d1a8c	push	main	refs/heads/main	|velnor-trusted
jackin-project/jackin	ci.yml	30dff7e	push	main	refs/heads/main	|velnor-trusted
jackin-project/jackin	ci.yml	9484b66	pull_request	fix/dind-orbstack	refs/pull/N/merge	velnor-trusted|velnor-trusted
jackin-project/jackin	ci.yml	afc651b	pull_request	fix/ratchet-github-lane	refs/pull/N/merge	velnor-trusted|velnor-trusted
jackin-project/jackin	ci.yml	f25c527	pull_request	fix/hygiene-dind-dylint-v2	refs/pull/N/merge	velnor-trusted|velnor-trusted
jackin-project/jackin	construct-public-unmerged.yml	9484b66	pull_request	fix/dind-orbstack	refs/pull/N/merge	velnor-trusted|self-hosted,velnor-target-mvp
jackin-project/jackin	construct-public-unmerged.yml	afc651b	pull_request	fix/ratchet-github-lane	refs/pull/N/merge	velnor-trusted|self-hosted,velnor-target-mvp
jackin-project/jackin	construct-public-unmerged.yml	f25c527	pull_request	fix/hygiene-dind-dylint-v2	refs/pull/N/merge	velnor-trusted|self-hosted,velnor-target-mvp
jackin-project/jackin	construct-public-unmerged.yml	8b2f1f2	pull_request	fix/hygiene-dind-dylint	refs/pull/N/merge	velnor-trusted|self-hosted,velnor-target-mvp
jackin-project/jackin	construct-public-unmerged.yml	5e0dd2a	pull_request	fix/hygiene-dind-dylint	refs/pull/N/merge	Default|self-hosted,velnor-target-mvp
jackin-project/jackin	construct-public-unmerged.yml	66238d5	pull_request	fix/release-state-positional	refs/pull/N/merge	velnor-trusted|self-hosted,velnor-target-mvp
jackin-project/jackin	docs-public-unmerged.yml	9484b66	pull_request	fix/dind-orbstack	refs/pull/N/merge	velnor-trusted|self-hosted,velnor-target-mvp
jackin-project/jackin	docs-public-unmerged.yml	afc651b	pull_request	fix/ratchet-github-lane	refs/pull/N/merge	velnor-trusted|self-hosted,velnor-target-mvp
jackin-project/jackin	docs-public-unmerged.yml	f25c527	pull_request	fix/hygiene-dind-dylint-v2	refs/pull/N/merge	velnor-trusted|self-hosted,velnor-target-mvp
jackin-project/jackin	docs-public-unmerged.yml	8b2f1f2	pull_request	fix/hygiene-dind-dylint	refs/pull/N/merge	velnor-trusted|self-hosted,velnor-target-mvp
jackin-project/jackin	docs-public-unmerged.yml	5e0dd2a	pull_request	fix/hygiene-dind-dylint	refs/pull/N/merge	Default|self-hosted,velnor-target-mvp
jackin-project/jackin	docs-public-unmerged.yml	66238d5	pull_request	fix/release-state-positional	refs/pull/N/merge	velnor-trusted|self-hosted,velnor-target-mvp
jackin-project/jackin	hygiene.yml	9484b66	workflow_dispatch	fix/dind-orbstack	other-branch	velnor-trusted|self-hosted,velnor-target-mvp
jackin-project/jackin	hygiene.yml	f25c527	workflow_dispatch	fix/hygiene-dind-dylint-v2	other-branch	Default|self-hosted,velnor-target-mvp
jackin-project/jackin	hygiene.yml	f057364	workflow_dispatch	main	refs/heads/main	velnor-trusted|self-hosted,velnor-target-mvp
jackin-project/jackin	jackin-dev-public-unmerged.yml	66238d5	pull_request	fix/release-state-positional	refs/pull/N/merge	velnor-trusted|self-hosted,velnor-target-mvp
jackin-project/jackin	jackin-dev-public-unmerged.yml	410dfad	pull_request	renovate/jdx-mise-action-4.x	refs/pull/N/merge	velnor-trusted|self-hosted,velnor-target-mvp
jackin-project/jackin	jackin-dev-public-unmerged.yml	ae2ec34	pull_request	renovate/swiftlint-0.x	refs/pull/N/merge	Default|self-hosted,velnor-target-mvp
jackin-project/jackin	jackin-dev-public-unmerged.yml	f462e23	pull_request	renovate/dorny-paths-filter-digest	refs/pull/N/merge	velnor-trusted|self-hosted,velnor-target-mvp
jackin-project/jackin	jackin-dev-public-unmerged.yml	7b58f98	pull_request	fix/release-state-positional	refs/pull/N/merge	velnor-trusted|self-hosted,velnor-target-mvp
jackin-project/jackin	release.yml	f057364	workflow_dispatch	main	refs/heads/main	velnor-trusted|self-hosted,velnor-target-mvp
jackin-project/jackin	renovate-validate-public-unmerged.yml	9484b66	pull_request	fix/dind-orbstack	refs/pull/N/merge	velnor-trusted|self-hosted,velnor-target-mvp
jackin-project/jackin	renovate-validate-public-unmerged.yml	afc651b	pull_request	fix/ratchet-github-lane	refs/pull/N/merge	velnor-trusted|self-hosted,velnor-target-mvp
jackin-project/jackin	renovate-validate-public-unmerged.yml	f25c527	pull_request	fix/hygiene-dind-dylint-v2	refs/pull/N/merge	velnor-trusted|self-hosted,velnor-target-mvp
jackin-project/jackin	renovate-validate-public-unmerged.yml	8b2f1f2	pull_request	fix/hygiene-dind-dylint	refs/pull/N/merge	velnor-trusted|self-hosted,velnor-target-mvp
jackin-project/jackin	renovate-validate-public-unmerged.yml	5e0dd2a	pull_request	fix/hygiene-dind-dylint	refs/pull/N/merge	velnor-trusted|self-hosted,velnor-target-mvp
jackin-project/jackin	renovate-validate-public-unmerged.yml	66238d5	pull_request	fix/release-state-positional	refs/pull/N/merge	velnor-trusted|self-hosted,velnor-target-mvp
jackin-project/jackin	renovate.yml	2532171	schedule	main	refs/heads/main	velnor-trusted|self-hosted,velnor-target-mvp
jackin-project/jackin	reuse-compliance-public-unmerged.yml	9484b66	pull_request	fix/dind-orbstack	refs/pull/N/merge	velnor-trusted|self-hosted,velnor-target-mvp
jackin-project/jackin	reuse-compliance-public-unmerged.yml	afc651b	pull_request	fix/ratchet-github-lane	refs/pull/N/merge	Default|self-hosted,velnor-target-mvp
jackin-project/jackin	reuse-compliance-public-unmerged.yml	f25c527	pull_request	fix/hygiene-dind-dylint-v2	refs/pull/N/merge	velnor-trusted|self-hosted,velnor-target-mvp
jackin-project/jackin	reuse-compliance-public-unmerged.yml	8b2f1f2	pull_request	fix/hygiene-dind-dylint	refs/pull/N/merge	velnor-trusted|self-hosted,velnor-target-mvp
jackin-project/jackin	reuse-compliance-public-unmerged.yml	5e0dd2a	pull_request	fix/hygiene-dind-dylint	refs/pull/N/merge	Default|self-hosted,velnor-target-mvp
jackin-project/jackin	reuse-compliance-public-unmerged.yml	66238d5	pull_request	fix/release-state-positional	refs/pull/N/merge	velnor-trusted|self-hosted,velnor-target-mvp
jackin-project/jackin-agent-smith	ci.yml	d689fc4	workflow_dispatch	main	refs/heads/main	velnor-trusted|velnor-trusted
jackin-project/jackin-agent-smith	ci.yml	d689fc4	workflow_dispatch	main	refs/heads/main	|velnor-trusted
jackin-project/jackin-agent-smith	ci.yml	d689fc4	workflow_dispatch	main	refs/heads/main	velnor-trusted|velnor-trusted
jackin-project/jackin-agent-smith	ci.yml	aa5afe1	push	main	refs/heads/main	|velnor-trusted
jackin-project/jackin-agent-smith	ci.yml	d689fc4	push	main	refs/heads/main	|velnor-trusted
jackin-project/jackin-agent-smith	ci.yml	345c82b	push	main	refs/heads/main	|velnor-trusted
jackin-project/jackin-agent-smith	gitleaks-history.yml	d689fc4	workflow_dispatch	main	refs/heads/main	velnor-trusted|self-hosted,velnor-target-mvp
jackin-project/jackin-agent-smith	gitleaks-history.yml	1854b08	workflow_dispatch	ci/push-github-lane	other-branch	velnor-trusted|self-hosted,velnor-target-mvp
jackin-project/jackin-agent-smith	gitleaks-history.yml	d689fc4	schedule	main	refs/heads/main	velnor-trusted|self-hosted,velnor-target-mvp
jackin-project/jackin-agent-smith	precommit-public-unmerged.yml	d689fc4	workflow_dispatch	main	refs/heads/main	velnor-trusted|self-hosted,velnor-target-mvp
jackin-project/jackin-agent-smith	precommit-public-unmerged.yml	1854b08	workflow_dispatch	ci/push-github-lane	other-branch	|self-hosted,velnor-target-mvp
jackin-project/jackin-agent-smith	precommit-public-unmerged.yml	ac54013	pull_request	renovate/tailrocks-velnor-actions-2026.x	refs/pull/N/merge	velnor-trusted|self-hosted,velnor-target-mvp
jackin-project/jackin-agent-smith	precommit-public-unmerged.yml	e45962e	pull_request	renovate/renovatebot-github-action-46.x	refs/pull/N/merge	velnor-trusted|self-hosted,velnor-target-mvp
jackin-project/jackin-agent-smith	precommit-public-unmerged.yml	c1d82e5	pull_request	renovate/jackin-project-velnor-actions-2026.x	refs/pull/N/merge	velnor-trusted|self-hosted,velnor-target-mvp
jackin-project/jackin-agent-smith	precommit-public-unmerged.yml	73f0809	pull_request	renovate/jdx-mise-2026.x	refs/pull/N/merge	velnor-trusted|self-hosted,velnor-target-mvp
jackin-project/jackin-agent-smith	precommit.yml	d689fc4	workflow_dispatch	main	refs/heads/main	velnor-trusted|self-hosted,velnor-target-mvp
jackin-project/jackin-agent-smith	precommit.yml	1854b08	workflow_dispatch	ci/push-github-lane	other-branch	velnor-trusted|self-hosted,velnor-target-mvp
jackin-project/jackin-agent-smith	precommit.yml	aa5afe1	push	main	refs/heads/main	|self-hosted,velnor-target-mvp
jackin-project/jackin-agent-smith	precommit.yml	d689fc4	push	main	refs/heads/main	|self-hosted,velnor-target-mvp
jackin-project/jackin-agent-smith	precommit.yml	345c82b	push	main	refs/heads/main	|self-hosted,velnor-target-mvp
jackin-project/jackin-agent-smith	precommit.yml	e0e55a5	push	main	refs/heads/main	|self-hosted,velnor-target-mvp
jackin-project/jackin-agent-smith	publish-image.yml	aa5afe1	workflow_dispatch	main	refs/heads/main	velnor-trusted|velnor-target-mvp
jackin-project/jackin-agent-smith	publish-image.yml	d689fc4	workflow_dispatch	main	refs/heads/main	velnor-trusted|velnor-target-mvp
jackin-project/jackin-agent-smith	publish-image.yml	cc965a1	workflow_dispatch	chore/publish-reusable-artifact-scope-pin	other-branch	velnor-trusted|velnor-target-mvp
jackin-project/jackin-agent-smith	publish-image.yml	14c44f5	workflow_dispatch	chore/publish-reusable-artifact-scope-pin	other-branch	velnor-trusted|velnor-target-mvp
jackin-project/jackin-agent-smith	publish-image.yml	e0e55a5	workflow_dispatch	main	refs/heads/main	velnor-trusted|velnor-target-mvp
jackin-project/jackin-agent-smith	publish-image.yml	55b2925	workflow_dispatch	chore/publish-reusable-artifact-scope-pin	other-branch	velnor-trusted|velnor-target-mvp
jackin-project/jackin-agent-smith	renovate.yml	d689fc4	workflow_dispatch	main	refs/heads/main	velnor-trusted|self-hosted,velnor-target-mvp
jackin-project/jackin-agent-smith	renovate.yml	1854b08	workflow_dispatch	ci/push-github-lane	other-branch	velnor-trusted|self-hosted,velnor-target-mvp
jackin-project/jackin-agent-smith	renovate.yml	1854b08	workflow_dispatch	ci/push-github-lane	other-branch	|self-hosted,velnor-target-mvp
jackin-project/jackin-agent-smith	renovate.yml	d689fc4	schedule	main	refs/heads/main	velnor-trusted|self-hosted,velnor-target-mvp
jackin-project/jackin-agent-smith	renovate.yml	aa5afe1	push	main	refs/heads/main	|self-hosted,velnor-target-mvp
jackin-project/jackin-agent-smith	renovate.yml	d689fc4	push	main	refs/heads/main	|self-hosted,velnor-target-mvp
jackin-project/jackin-agent-smith	reuse-compliance-public-unmerged.yml	d689fc4	workflow_dispatch	main	refs/heads/main	velnor-trusted|self-hosted,velnor-target-mvp
jackin-project/jackin-agent-smith	reuse-compliance-public-unmerged.yml	1854b08	workflow_dispatch	ci/push-github-lane	other-branch	|self-hosted,velnor-target-mvp
jackin-project/jackin-agent-smith	reuse-compliance-public-unmerged.yml	ac54013	pull_request	renovate/tailrocks-velnor-actions-2026.x	refs/pull/N/merge	velnor-trusted|self-hosted,velnor-target-mvp
jackin-project/jackin-agent-smith	reuse-compliance-public-unmerged.yml	e45962e	pull_request	renovate/renovatebot-github-action-46.x	refs/pull/N/merge	velnor-trusted|self-hosted,velnor-target-mvp
jackin-project/jackin-agent-smith	reuse-compliance-public-unmerged.yml	c1d82e5	pull_request	renovate/jackin-project-velnor-actions-2026.x	refs/pull/N/merge	velnor-trusted|self-hosted,velnor-target-mvp
jackin-project/jackin-agent-smith	reuse-compliance-public-unmerged.yml	73f0809	pull_request	renovate/jdx-mise-2026.x	refs/pull/N/merge	velnor-trusted|self-hosted,velnor-target-mvp
jackin-project/jackin-agent-smith	reuse-compliance.yml	d689fc4	workflow_dispatch	main	refs/heads/main	velnor-trusted|self-hosted,velnor-target-mvp
jackin-project/jackin-agent-smith	reuse-compliance.yml	1854b08	workflow_dispatch	ci/push-github-lane	other-branch	velnor-trusted|self-hosted,velnor-target-mvp
jackin-project/jackin-agent-smith	reuse-compliance.yml	1854b08	workflow_dispatch	ci/push-github-lane	other-branch	|self-hosted,velnor-target-mvp
jackin-project/jackin-agent-smith	reuse-compliance.yml	aa5afe1	push	main	refs/heads/main	|self-hosted,velnor-target-mvp
jackin-project/jackin-agent-smith	reuse-compliance.yml	d689fc4	push	main	refs/heads/main	|self-hosted,velnor-target-mvp
jackin-project/jackin-agent-smith	reuse-compliance.yml	345c82b	push	main	refs/heads/main	|self-hosted,velnor-target-mvp
jackin-project/jackin-dev	ci.yml	93a9024	workflow_dispatch	main	refs/heads/main	|velnor-trusted
jackin-project/jackin-dev	ci.yml	93a9024	workflow_dispatch	main	refs/heads/main	velnor-trusted|velnor-trusted
jackin-project/jackin-dev	ci.yml	ee0c0f6	workflow_dispatch	ci/velnor-fleet-conversion	other-branch	velnor-trusted|velnor-trusted
jackin-project/jackin-dev	ci.yml	94d157a	schedule	main	refs/heads/main	velnor-trusted|velnor-trusted
jackin-project/jackin-dev	ci.yml	93a9024	push	main	refs/heads/main	|velnor-trusted
jackin-project/jackin-dev	ci.yml	da3f3f0	push	main	refs/heads/main	|velnor-trusted
jackin-project/jackin-dev	reuse-compliance-public-unmerged.yml	93a9024	workflow_dispatch	main	refs/heads/main	velnor-trusted|self-hosted,velnor-target-mvp
jackin-project/jackin-dev	reuse-compliance-public-unmerged.yml	ee0c0f6	workflow_dispatch	ci/velnor-fleet-conversion	other-branch	velnor-trusted|self-hosted,velnor-target-mvp
jackin-project/jackin-dev	reuse-compliance-public-unmerged.yml	22783cb	pull_request	ci/reuse-runs-on-comment	refs/pull/N/merge	velnor-trusted|self-hosted,velnor-target-mvp
jackin-project/jackin-dev	reuse-compliance-public-unmerged.yml	8ec0566	pull_request	ci/reuse-push-github-lane	refs/pull/N/merge	velnor-trusted|self-hosted,velnor-target-mvp
jackin-project/jackin-dev	reuse-compliance-public-unmerged.yml	ee0c0f6	pull_request	ci/velnor-fleet-conversion	refs/pull/N/merge	velnor-trusted|self-hosted,velnor-target-mvp
jackin-project/jackin-dev	reuse-compliance.yml	93a9024	workflow_dispatch	main	refs/heads/main	velnor-trusted|self-hosted,velnor-target-mvp
jackin-project/jackin-dev	reuse-compliance.yml	ee0c0f6	workflow_dispatch	ci/velnor-fleet-conversion	other-branch	velnor-trusted|self-hosted,velnor-target-mvp
jackin-project/jackin-dev	reuse-compliance.yml	78a6e48	push	main	refs/heads/main	velnor-trusted|self-hosted,velnor-target-mvp
jackin-project/jackin-dev	reuse-compliance.yml	94d157a	push	main	refs/heads/main	velnor-trusted|self-hosted,velnor-target-mvp
