   Compiling velnor-workflow v0.1.0 (/private/tmp/velnor-ci-integration/crates/velnor-workflow)
    Finished `test` profile [unoptimized + debuginfo] target(s) in 26.45s
────────────
 Nextest run ID 9f1cdaf8-9a44-47d8-b714-b7a8ae54a982 with nextest profile: default
    Starting 2003 tests across 21 binaries
        PASS [   5.516s] (  56/2003) velnor-workflow apt::tests::stable_publish_disagreement_rejected_before_any_signing
        PASS [   0.043s] (  57/2003) velnor-workflow closure::tests::canonical_digest_separates_features_profile_and_content
        PASS [   0.049s] (  58/2003) velnor-workflow closure::tests::canonical_digest_is_order_independent
        PASS [   2.659s] (  59/2003) velnor-workflow apt::tests::stable_verify_rejects_arch_and_packaged_identity_defects
        PASS [   0.059s] (  60/2003) velnor-workflow closure::tests::crate_inputs_stay_closure_complete
        PASS [   0.060s] (  61/2003) velnor-workflow closure::tests::dev_features_pin_the_candidate_build
        PASS [   0.069s] (  62/2003) velnor-workflow closure::tests::product_tag_carries_a_digest_locator
        PASS [   0.059s] (  63/2003) velnor-workflow closure::tests::stamped_features_match_dev_features
        PASS [   0.080s] (  64/2003) velnor-workflow config::mise_closure::tests::binds_lock_backend_options_and_platform_artifact
        PASS [   0.091s] (  65/2003) velnor-workflow config::mise_closure::tests::concrete_task_name_wins_alias_collision
        PASS [   0.062s] (  66/2003) velnor-workflow config::mise_closure::tests::emitted_install_args_are_bare_committed_lock_keys
        PASS [   0.087s] (  67/2003) velnor-workflow config::mise_closure::tests::expands_optional_wildcard_task_references
        PASS [   0.059s] (  68/2003) velnor-workflow config::mise_closure::tests::keeps_before_and_after_invocations_distinct
        PASS [   0.046s] (  69/2003) velnor-workflow config::mise_closure::tests::known_runner_labels_bind_lock_platform_and_unknown_labels_need_facts
        PASS [   0.045s] (  70/2003) velnor-workflow config::mise_closure::tests::preserves_structured_task_arguments_and_environment
        PASS [   0.075s] (  71/2003) velnor-workflow config::mise_closure::tests::leaves_opaque_shell_tools_out_of_the_typed_closure
        PASS [   0.041s] (  72/2003) velnor-workflow config::mise_closure::tests::preserves_wait_for_as_validation_only
        PASS [   0.064s] (  73/2003) velnor-workflow config::mise_closure::tests::reads_plain_rust_toolchain_channel
        PASS [   0.058s] (  74/2003) velnor-workflow config::mise_closure::tests::rejects_lock_platform_or_backend_mismatch
        PASS [   0.071s] (  75/2003) velnor-workflow config::mise_closure::tests::rejects_malformed_lock_identity_fields
        PASS [   0.058s] (  76/2003) velnor-workflow config::mise_closure::tests::rejects_rust_toolchain_options_until_typed_rustup_provisioning
        PASS [   0.062s] (  77/2003) velnor-workflow config::mise_closure::tests::rejects_task_local_backend_without_root_installer_identity
        PASS [   0.047s] (  78/2003) velnor-workflow config::mise_closure::tests::rejects_task_local_selector_until_exact_installer_contract_exists
        PASS [   0.071s] (  79/2003) velnor-workflow config::mise_closure::tests::rejects_unlocked_transitive_tool
        PASS [   0.073s] (  80/2003) velnor-workflow config::mise_closure::tests::rejects_unknown_direct_platform
        PASS [   2.742s] (  81/2003) velnor-workflow apt::tests::stable_verify_rejects_manifest_and_oci_incoherence
        PASS [   0.041s] (  82/2003) velnor-workflow config::mise_closure::tests::resolves_typed_dependencies_and_scoped_tools_without_shell_parsing
        PASS [   0.044s] (  83/2003) velnor-workflow config::mise_closure::tests::resolves_single_structured_run_task_and_its_tools
        PASS [   0.058s] (  84/2003) velnor-workflow config::mise_closure::tests::resolves_versioned_tool_dependency_without_shell_splitting
        PASS [   0.079s] (  85/2003) velnor-workflow config::mise_closure::tests::runner_platform_mapping_is_host_independent
        PASS [   0.079s] (  86/2003) velnor-workflow config::mise_closure::tests::typed_rust_boundary_is_stage_scoped
        PASS [   0.063s] (  87/2003) velnor-workflow config::mise_closure::tests::typed_rust_boundary_preserves_pin_and_excludes_rust_from_mise_install
        PASS [   3.126s] (  88/2003) velnor-workflow apt::tests::stable_verify_rejects_bad_source_identity_before_mutation
        PASS [   0.846s] (  89/2003) velnor-workflow closure::tests::closure_of_tree_agrees_with_git_on_a_fixture_repository
        PASS [   0.071s] (  90/2003) velnor-workflow config::mise_closure::tests::typed_rust_boundary_rejects_task_selector_drift
        PASS [   0.080s] (  91/2003) velnor-workflow config::mise_closure::tests::typed_rust_boundary_rejects_lock_version_drift
        PASS [   0.053s] (  92/2003) velnor-workflow config::tests::absent_config_digests_the_empty_canonical_form
        PASS [   0.072s] (  93/2003) velnor-workflow config::mise_closure::tests::typed_rust_boundary_requires_core_rust_lock_backend
        PASS [   0.044s] (  94/2003) velnor-workflow config::tests::canonical_form_preserves_declarations_and_sorts_table_keys
        PASS [   0.076s] (  95/2003) velnor-workflow config::tests::cache_sections_parse_and_stay_generator_only
        PASS [   0.068s] (  96/2003) velnor-workflow config::tests::check_profile_rejects_bad_identity_cadence_and_contract
        PASS [   0.050s] (  97/2003) velnor-workflow config::tests::check_profile_tools_match_lock_keys_by_exact_spelling
        PASS [   2.649s] (  98/2003) velnor-workflow apt::tests::stable_verify_rejects_tampered_and_missing_inputs
        PASS [   0.090s] (  99/2003) velnor-workflow config::tests::check_profile_rows_validate_and_leave_canonical_shape_without_them
        PASS [   0.055s] ( 100/2003) velnor-workflow config::tests::check_profile_tools_require_pinned_lock_keys
        PASS [   0.059s] ( 101/2003) velnor-workflow config::tests::check_profile_velnor_runner_needs_a_lane_and_labels
        PASS [   0.053s] ( 102/2003) velnor-workflow config::tests::check_profile_without_schedule_passes_config_validation
        PASS [   0.091s] ( 103/2003) velnor-workflow config::tests::declaration_order_is_part_of_the_digest
        PASS [   0.043s] ( 104/2003) velnor-workflow config::tests::default_branch_outside_the_branch_alphabet_is_a_usage_error
        PASS [   0.223s] ( 105/2003) velnor-workflow config::tests::args_stay_opaque_but_reject_unstable_values
        PASS [   0.061s] ( 106/2003) velnor-workflow config::tests::discovery_reads_the_repository_root_and_ignores_absence
        PASS [   0.059s] ( 107/2003) velnor-workflow config::tests::docker_context_paths_reject_missing_directories
        PASS [   0.063s] ( 108/2003) velnor-workflow config::tests::docker_context_names_reject_duplicates_and_reserved_values
        PASS [   0.064s] ( 109/2003) velnor-workflow config::tests::docker_context_paths_reject_traversal_and_escaping_symlinks
        PASS [   0.063s] ( 110/2003) velnor-workflow config::tests::docker_release_accepts_an_image_with_defaulted_build_inputs
        PASS [   0.152s] ( 111/2003) velnor-workflow config::tests::declared_files_stay_bare_yml_names
        PASS [   0.034s] ( 112/2003) velnor-workflow config::tests::docker_release_rejects_unknown_platforms_and_escaping_paths
        PASS [   0.171s] ( 113/2003) velnor-workflow config::tests::declared_mise_tools_match_lock_keys_by_exact_spelling
        PASS [   0.044s] ( 114/2003) velnor-workflow config::tests::docs_unknown_field_fails_closed
        PASS [   0.153s] ( 115/2003) velnor-workflow config::tests::docs_enabled_requires_declare_row
        PASS [   0.164s] ( 116/2003) velnor-workflow config::tests::docs_complete_contract_validates
        PASS [   0.061s] ( 117/2003) velnor-workflow config::tests::lock_key_reader_treats_a_missing_lock_as_unpinned
        PASS [   0.069s] ( 118/2003) velnor-workflow config::tests::lock_key_parser_collects_bare_and_quoted_qualified_keys
        PASS [   0.224s] ( 119/2003) velnor-workflow config::tests::empty_or_duplicate_mise_tools_fail
        PASS [   0.049s] ( 120/2003) velnor-workflow config::tests::maintenance_overrides_must_be_shaped
        PASS [   0.247s] ( 121/2003) velnor-workflow config::tests::docs_schedule_and_external_check_come_together
        PASS [   0.199s] ( 122/2003) velnor-workflow config::tests::full_config_validates_against_a_scanned_shape
        PASS [   2.313s] ( 123/2003) velnor-workflow closure::tests::candidate_closure_of_merge_matches_head_unless_main_touches_closure_paths
        PASS [   0.082s] ( 124/2003) velnor-workflow config::tests::maintenance_unknown_field_fails_closed
        PASS [   0.077s] ( 125/2003) velnor-workflow config::tests::package_update_channel_grants_fail_closed
        PASS [   0.096s] ( 126/2003) velnor-workflow config::tests::policy_action_pin_admission_names_the_reviewed_allowlist
        PASS [   0.108s] ( 127/2003) velnor-workflow config::tests::policy_dco_requires_the_external_dco_check
        PASS [   0.378s] ( 128/2003) velnor-workflow config::tests::docs_enabled_requires_reason_address_build_and_a_check
        PASS [   0.038s] ( 129/2003) velnor-workflow config::tests::release_jobs_reject_duplicate_ids
        PASS [   0.155s] ( 130/2003) velnor-workflow config::tests::missing_generator_section_is_a_config_error
        PASS [   0.047s] ( 131/2003) velnor-workflow config::tests::release_jobs_reject_other_kinds_and_bad_rows
        PASS [   0.041s] ( 132/2003) velnor-workflow config::tests::release_naming_outside_shell_safe_alphabets_is_a_usage_error
        PASS [   0.170s] ( 133/2003) velnor-workflow config::tests::misshapen_mise_tools_fail_regardless_of_lock
        PASS [   0.049s] ( 134/2003) velnor-workflow config::tests::release_registry_auth_must_be_a_complete_docker_triple
        PASS [   0.054s] ( 135/2003) velnor-workflow config::tests::renovate_allowed_commands_must_be_single_line_patterns
        PASS [   0.174s] ( 136/2003) velnor-workflow config::tests::release_binding_shapes_fail_closed
        PASS [   0.076s] ( 137/2003) velnor-workflow config::tests::renovate_git_author_must_name_an_email
        PASS [   0.078s] ( 138/2003) velnor-workflow config::tests::renovate_extra_schedules_must_be_unique_crons
        PASS [   0.057s] ( 139/2003) velnor-workflow config::tests::renovate_host_rules_secret_must_be_a_secret_name
        PASS [   0.038s] ( 140/2003) velnor-workflow config::tests::renovate_lanes_both_rejects_runner_group
        PASS [   0.040s] ( 141/2003) velnor-workflow config::tests::renovate_lanes_github_needs_no_velnor_declarations
        PASS [   0.182s] ( 142/2003) velnor-workflow config::tests::release_bindings_parse_and_validate
        PASS [   0.041s] ( 143/2003) velnor-workflow config::tests::renovate_repository_targets_must_be_slugs
        PASS [   0.055s] ( 144/2003) velnor-workflow config::tests::renovate_signoff_requires_an_author
        PASS [   0.067s] ( 145/2003) velnor-workflow config::tests::renovate_lanes_rejects_unknown_values
        PASS [   0.161s] ( 146/2003) velnor-workflow config::tests::renovate_enabled_requires_declare_row_and_trusted_runners
        PASS [   0.080s] ( 147/2003) velnor-workflow config::tests::renovate_writer_lanes_ignore_ci_runners
        PASS [   0.084s] ( 148/2003) velnor-workflow config::tests::renovate_unknown_field_fails_closed
        PASS [   0.072s] ( 149/2003) velnor-workflow config::tests::schema_must_be_exactly_one
        PASS [   0.059s] ( 150/2003) velnor-workflow config::tests::tarball_bindings_on_other_kinds_are_a_usage_error
        PASS [   0.041s] ( 151/2003) velnor-workflow config::tests::tasks_release_rejects_bad_job_shape
        PASS [   0.059s] ( 152/2003) velnor-workflow config::tests::tasks_release_accepts_named_task_jobs
        PASS [   0.139s] ( 153/2003) velnor-workflow config::tests::repository_must_be_an_owner_and_a_name
        PASS [   0.041s] ( 154/2003) velnor-workflow config::tests::unit_requiring_trust_without_a_label_is_a_usage_error
        PASS [   0.091s] ( 155/2003) velnor-workflow config::tests::tasks_release_accepts_job_shape
        PASS [   0.061s] ( 156/2003) velnor-workflow config::tests::unknown_fields_are_rejected
        PASS [   0.074s] ( 157/2003) velnor-workflow config::tests::valid_docker_image_accepts_references_and_rejects_injection
        PASS [   0.141s] ( 158/2003) velnor-workflow config::tests::tasks_release_requires_jobs_and_rejects_artifact_bindings
        PASS [   0.087s] ( 159/2003) velnor-workflow config::tests::workflow_dispatch_and_automatic_lane_defaults_are_optional
        PASS [   0.130s] ( 160/2003) velnor-workflow config::tests::unknown_declared_unit_names_the_available_units
        PASS [   0.094s] ( 161/2003) velnor-workflow config::tests::workflow_dispatch_runner_must_match_declared_runners
        PASS [   0.103s] ( 162/2003) velnor-workflow config::tests::workflow_automatic_must_be_a_subset_of_runners
        PASS [   0.075s] ( 163/2003) velnor-workflow config::tests::workflow_macos_runner_rejects_empty_labels
        PASS [   0.063s] ( 164/2003) velnor-workflow config::tests::workflow_runners_accepts_lowercase_modes
        PASS [   0.105s] ( 165/2003) velnor-workflow config::tests::workflow_macos_runner_is_optional_without_changing_canonical_shape
        PASS [   0.057s] ( 166/2003) velnor-workflow config::tests::workflow_trusted_label_is_optional_without_changing_canonical_shape
        PASS [   0.075s] ( 167/2003) velnor-workflow config::tests::workflow_runners_keeps_unknown_fields_denied
        PASS [   0.085s] ( 168/2003) velnor-workflow config::tests::workflow_runners_is_optional_without_changing_canonical_shape
        PASS [   0.055s] ( 169/2003) velnor-workflow config::tests::workflow_trusted_label_rejects_empty_confused_and_duplicate_labels
        PASS [   0.112s] ( 170/2003) velnor-workflow config::tests::workflow_runners_rejects_unknown_or_non_lowercase_modes
        PASS [   0.035s] ( 171/2003) velnor-workflow consumer_negatives::setup_action_declares_no_checksum_input
        PASS [   5.593s] ( 172/2003) velnor-workflow apt::tests::stable_publish_stages_signs_and_records
        PASS [   0.741s] ( 173/2003) velnor-workflow consumer_negatives::setup_action_cached_bytes_are_reverified
        PASS [   1.005s] ( 174/2003) velnor-workflow consumer_negatives::candidate_acquire_recomputes_the_digest
        PASS [   1.115s] ( 175/2003) velnor-workflow consumer_negatives::candidate_checksum_alone_confers_no_trust
        PASS [   1.078s] ( 176/2003) velnor-workflow consumer_negatives::setup_action_missing_product_fails_closed_naming_the_producer
        PASS [   1.407s] ( 177/2003) velnor-workflow consumer_negatives::candidate_acquire_exports_bound_product
        PASS [   7.273s] ( 178/2003) velnor-workflow apt::tests::stable_publish_rejects_pointer_defects
        PASS [   1.246s] ( 179/2003) velnor-workflow consumer_negatives::setup_action_untrusted_signer_rejects
        PASS [   1.827s] ( 180/2003) velnor-workflow consumer_negatives::setup_action_self_report_mismatch_rejects
        PASS [   1.151s] ( 181/2003) velnor-workflow consumer_negatives::setup_action_wrong_digest_rejects_before_install
        PASS [   0.888s] ( 182/2003) velnor-workflow consumer_negatives::velnor_provisioner_missing_product_fails_closed
        PASS [   2.013s] ( 183/2003) velnor-workflow consumer_negatives::cold_consumer_verifies_everything_with_zero_waivers
        PASS [   0.028s] ( 184/2003) velnor-workflow estate::tests::approved_contract_accepts_labels_only_and_exact_group
        PASS [   0.045s] ( 185/2003) velnor-workflow hosted_cargo_bin_toolchain_tests::save_follows_install_and_repairs_stale_cache_hits
        PASS [   0.039s] ( 186/2003) velnor-workflow hosted_mold_setup_tests::mold_download_uses_the_canonical_bounded_flags
        PASS [   0.049s] ( 187/2003) velnor-workflow platform::tests::agreed_env_fails_closed_on_conflict
        PASS [   0.062s] ( 188/2003) velnor-workflow platform::tests::apple_work_matches_only_the_apple_executor
        PASS [   0.044s] ( 189/2003) velnor-workflow platform::tests::arch_constrains_placement
        PASS [   0.057s] ( 190/2003) velnor-workflow platform::tests::ffi_detection_follows_crate_types
        PASS [   0.036s] ( 191/2003) velnor-workflow platform::tests::names_reject_shell_metacharacters
        PASS [   1.290s] ( 192/2003) velnor-workflow consumer_negatives::velnor_provisioner_fails_closed_when_pin_unresolvable
        PASS [   0.037s] ( 193/2003) velnor-workflow platform::tests::portable_units_match_every_executor
        PASS [   0.033s] ( 194/2003) velnor-workflow platform::tests::prepare_exports_task_inputs
        PASS [   0.027s] ( 195/2003) velnor-workflow platform::tests::prerequisite_prefers_its_own_task
        PASS [   0.033s] ( 196/2003) velnor-workflow platform::tests::requirement_description_names_only_constraints
        PASS [   0.153s] ( 197/2003) velnor-workflow policy::tests::a_second_pull_request_target_workflow_is_refused
        PASS [   0.977s] ( 198/2003) velnor-workflow consumer_negatives::velnor_provisioner_untrusted_signer_rejects
        PASS [   0.054s] ( 199/2003) velnor-workflow policy::tests::candidate_manifest_source_prefers_flag_over_env
        PASS [   0.059s] ( 200/2003) velnor-workflow policy::tests::candidate_render_is_unavailable_without_git_history
        PASS [   1.680s] ( 201/2003) velnor-workflow consumer_negatives::velnor_provisioner_resolves_remote_pin_to_its_true_closure
        PASS [   1.262s] ( 202/2003) velnor-workflow consumer_negatives::velnor_provisioner_wrong_digest_rejects
        PASS [   0.044s] ( 203/2003) velnor-workflow policy::tests::cli_requires_the_base_validator_revision
        PASS [   0.622s] ( 204/2003) velnor-workflow policy::tests::candidate_manifest_for_another_tree_is_rejected
        PASS [   0.853s] ( 205/2003) velnor-workflow policy::tests::bound_candidate_matching_head_tree_is_accepted
        PASS [   0.159s] ( 206/2003) velnor-workflow policy::tests::entrypoint_audit_names_each_escalation
        PASS [   0.065s] ( 207/2003) velnor-workflow policy::tests::from_env_consent_mapping_is_fail_closed
        PASS [   0.057s] ( 208/2003) velnor-workflow policy::tests::generated_tree_report_distinguishes_pin_candidate_and_stale_main
        PASS [   2.041s] ( 209/2003) velnor-workflow consumer_negatives::velnor_provisioner_reuses_slot_only_on_digest_match
        PASS [   1.878s] ( 210/2003) velnor-workflow consumer_negatives::velnor_provisioner_self_report_mismatch_rejects
        PASS [   0.293s] ( 211/2003) velnor-workflow policy::tests::forbidden_build_fails_closed_listing_every_candidate
        PASS [   0.193s] ( 212/2003) velnor-workflow policy::tests::generated_entrypoint_satisfies_the_privilege_and_trigger_invariants
        PASS [   0.194s] ( 213/2003) velnor-workflow policy::tests::job_level_env_with_runner_context_fails
        PASS [   0.056s] ( 214/2003) velnor-workflow policy::tests::owner_entrypoint_pin_ignores_variable_references
        PASS [   0.199s] ( 215/2003) velnor-workflow policy::tests::job_level_env_with_steps_context_fails
        PASS [   0.282s] ( 216/2003) velnor-workflow policy::tests::job_level_env_with_allowed_contexts_passes
        PASS [   0.868s] ( 217/2003) velnor-workflow policy::tests::candidate_render_rejects_a_binary_claiming_another_closure
        PASS [   0.351s] ( 218/2003) velnor-workflow policy::tests::path_binary_is_used_when_its_reported_closure_is_the_pin
        PASS [   0.751s] ( 219/2003) velnor-workflow policy::tests::lying_binary_whose_digest_misses_the_manifest_is_rejected
        PASS [   1.249s] ( 220/2003) velnor-workflow policy::tests::malformed_candidate_manifest_is_rejected
        PASS [   0.062s] ( 221/2003) velnor-workflow policy::tests::pin_source_follows_the_declared_repository
        PASS [   3.907s] ( 222/2003) velnor-workflow consumer_negatives::setup_action_wrong_manifest_rejects
        PASS [   0.027s] ( 223/2003) velnor-workflow policy::tests::policy_sibling_setup_action_is_a_reviewed_local_path
        PASS [   0.051s] ( 224/2003) velnor-workflow policy::tests::rendered_entrypoints_pass_the_legacy_space_marker_scan
        PASS [   0.189s] ( 225/2003) velnor-workflow policy::tests::pinned_binary_env_is_used_only_when_it_proves_the_pin
        PASS [   0.122s] ( 226/2003) velnor-workflow policy::tests::the_running_binary_is_the_pin_when_built_at_it
        PASS [   1.542s] ( 227/2003) velnor-workflow policy::tests::pin_reachable_fails_for_a_pin_outside_the_head_history
        PASS [   1.579s] ( 228/2003) velnor-workflow policy::tests::pin_reachable_names_a_shallow_checkout_as_the_cause
        PASS [   0.025s] ( 229/2003) velnor-workflow policy::tests::velnor_entrypoint_is_gated_and_never_builds_the_pin
        PASS [   0.488s] ( 230/2003) velnor-workflow policy::tests::revision_fallback_requires_the_pin_and_a_closure_report
        PASS [   0.039s] ( 231/2003) velnor-workflow primitives::cache::tests::cache_is_velnor_host_persistent_requires_every_path
        PASS [   0.056s] ( 232/2003) velnor-workflow policy::tests::velnor_pr_gate_admits_dispatch_on_any_ref
        PASS [   0.029s] ( 233/2003) velnor-workflow primitives::cache::tests::host_persistent_bypass_is_only_for_detected_backend_on_velnor
        PASS [   3.513s] ( 234/2003) velnor-workflow consumer_negatives::velnor_provisioner_wrong_manifest_rejects
        PASS [   0.042s] ( 235/2003) velnor-workflow primitives::cache::tests::velnor_host_persistent_cache_path_matches_runner_contract
        PASS [   0.035s] ( 236/2003) velnor-workflow primitives::cache::tests::velnor_lane_skips_pinned_rust_toolchain
        PASS [   0.047s] ( 237/2003) velnor-workflow primitives::check_profiles::tests::absent_branches_render_the_bare_push_trigger
        PASS [   0.053s] ( 238/2003) velnor-workflow primitives::check_profiles::tests::absent_lanes_input_renders_no_lanes_surface
        PASS [   0.048s] ( 239/2003) velnor-workflow primitives::check_profiles::tests::branches_without_push_empty_and_multiline_are_refused
        PASS [   0.042s] ( 240/2003) velnor-workflow primitives::check_profiles::tests::cadence_renders_as_schedule_trigger_and_default_name
        PASS [   0.032s] ( 241/2003) velnor-workflow primitives::check_profiles::tests::cron_less_evented_file_renders_no_schedule_trigger
        PASS [   0.036s] ( 242/2003) velnor-workflow primitives::check_profiles::tests::cron_only_trigger_block_is_unchanged
        PASS [   0.027s] ( 243/2003) velnor-workflow primitives::check_profiles::tests::custom_workflow_name_overrides_stem
        PASS [   0.397s] ( 244/2003) velnor-workflow policy::tests::ungated_trusted_velnor_job_fails_the_trusted_runners_rule
        PASS [   0.038s] ( 245/2003) velnor-workflow primitives::check_profiles::tests::declared_branches_scope_the_push_trigger_only
        PASS [   2.615s] ( 246/2003) velnor-workflow policy::tests::checkout_arm_self_fetches_the_pin_in_a_shallow_clone
        PASS [   0.038s] ( 247/2003) velnor-workflow primitives::check_profiles::tests::declared_events_canonicalize_to_push_then_pull_request
        PASS [   0.035s] ( 248/2003) velnor-workflow primitives::check_profiles::tests::dependency_cycles_are_refused
        PASS [   0.058s] ( 249/2003) velnor-workflow primitives::check_profiles::tests::declared_workflow_dispatch_validates_without_rendering_twice
        PASS [   0.053s] ( 250/2003) velnor-workflow primitives::check_profiles::tests::evented_file_renders_push_pr_triggers_plus_shared_cron
        PASS [   0.045s] ( 251/2003) velnor-workflow primitives::check_profiles::tests::lanes_input_leaves_macos_jobs_static
        PASS [   0.542s] ( 252/2003) velnor-workflow policy::tests::unbound_env_candidate_is_rejected_without_manifest
        PASS [   0.061s] ( 253/2003) velnor-workflow primitives::check_profiles::tests::evented_files_cancel_pull_requests_only
        PASS [   1.695s] ( 254/2003) velnor-workflow policy::tests::pin_rules_pass_when_the_declared_pin_descends_from_the_base_validator
        PASS [   0.053s] ( 255/2003) velnor-workflow primitives::check_profiles::tests::lanes_input_needs_both_lanes
        PASS [   0.060s] ( 256/2003) velnor-workflow primitives::check_profiles::tests::lanes_input_needs_a_dispatchable_profile
